song,song,second,valence_raw,arousal_raw,valence_filt,arousal_filt,euclidean_dist_mean
stimuli/5_pieceB_calm_sad_anxious,43,21.5,0.005280972,-0.125543078,0.021206769,-0.122544519,0.001259695
stimuli/5_pieceB_calm_sad_anxious,44,22,0.004505204,-0.124954741,0.020067475,-0.123081957,0.001411643
stimuli/5_pieceB_calm_sad_anxious,45,22.5,0.003776232,-0.124830262,0.01870802,-0.123462245,0.001557475
stimuli/5_pieceB_calm_sad_anxious,46,23,0.002966317,-0.125002931,0.017159021,-0.123624511,0.001737108
stimuli/5_pieceB_calm_sad_anxious,47,23.5,0.003481975,-0.124178928,0.015427746,-0.12376675,0.001948052
stimuli/5_pieceB_calm_sad_anxious,48,24,0.004422205,-0.123330183,0.013488725,-0.12395411,0.002072139
stimuli/5_pieceB_calm_sad_anxious,49,24.5,0.005708793,-0.123769653,0.011417855,-0.124026612,0.002114549
stimuli/5_pieceB_calm_sad_anxious,50,25,0.005997241,-0.12372799,0.009303505,-0.124055594,0.002207272
stimuli/5_pieceB_calm_sad_anxious,51,25.5,0.005191999,-0.123027961,0.007096838,-0.124107287,0.002071189
stimuli/5_pieceB_calm_sad_anxious,52,26,0.004946292,-0.122636869,0.005029669,-0.123978308,0.002323787
stimuli/5_pieceB_calm_sad_anxious,53,26.5,0.005058289,-0.122676695,0.002710097,-0.123838417,0.001824555
stimuli/5_pieceB_calm_sad_anxious,54,27,0.00444613,-0.122783208,0.000890176,-0.123708455,0.001649547
stimuli/5_pieceB_calm_sad_anxious,55,27.5,0.004533046,-0.123118532,-0.000758567,-0.123656961,0.00157025
stimuli/5_pieceB_calm_sad_anxious,56,28,0.003831792,-0.123489959,-0.002325433,-0.123759988,0.001128891
stimuli/5_pieceB_calm_sad_anxious,57,28.5,0.002705881,-0.123229123,-0.003445583,-0.123900201,0.000640773
stimuli/5_pieceB_calm_sad_anxious,58,29,0.001201963,-0.122384346,-0.004067098,-0.124056116,0.000181738
stimuli/5_pieceB_calm_sad_anxious,59,29.5,-0.000443614,-0.122873619,-0.004110786,-0.124232525,0.000552578
stimuli/5_pieceB_calm_sad_anxious,60,30,-0.001447522,-0.12421304,-0.003560792,-0.1242859,0.001268994
stimuli/5_pieceB_calm_sad_anxious,61,30.5,-0.002148081,-0.124065939,-0.002294531,-0.124369134,0.000157238
stimuli/5_pieceB_calm_sad_anxious,62,31,-0.002130491,-0.124140864,-0.002340364,-0.124519544,0.000245501
stimuli/5_pieceB_calm_sad_anxious,63,31.5,-0.003521852,-0.125161832,-0.00254808,-0.124650406,0.000431132
stimuli/5_pieceB_calm_sad_anxious,64,32,-0.004998736,-0.125581797,-0.002964873,-0.124760673,0.000785157
stimuli/5_pieceB_calm_sad_anxious,65,32.5,-0.005928629,-0.125738855,-0.003748344,-0.124812102,0.001086958
stimuli/5_pieceB_calm_sad_anxious,66,33,-0.007709677,-0.12652178,-0.004826481,-0.1249503,0.001884745
stimuli/5_pieceB_calm_sad_anxious,67,33.5,-0.008347026,-0.126732853,-0.006693623,-0.125207294,0.000944221
stimuli/5_pieceB_calm_sad_anxious,68,34,-0.008275071,-0.127419165,-0.007597392,-0.125480706,0.00084521
stimuli/5_pieceB_calm_sad_anxious,69,34.5,-0.008679742,-0.127270074,-0.008389146,-0.125776519,0.00070508
stimuli/5_pieceB_calm_sad_anxious,70,35,-0.009655117,-0.126835893,-0.009013955,-0.126103247,0.000541055
stimuli/5_pieceB_calm_sad_anxious,71,35.5,-0.010185258,-0.125591171,-0.009472776,-0.126389993,0.000364133
stimuli/5_pieceB_calm_sad_anxious,72,36,-0.01016198,-0.125774563,-0.009767199,-0.126604254,0.000228844
stimuli/5_pieceB_calm_sad_anxious,73,36.5,-0.010976197,-0.12749601,-0.009692078,-0.126820417,0.000270867
stimuli/5_pieceB_calm_sad_anxious,74,37,-0.0112639,-0.126224977,-0.009874774,-0.127020395,0.000153481
stimuli/5_pieceB_calm_sad_anxious,75,37.5,-0.011600906,-0.125250011,-0.010017189,-0.127077616,0.000177171
stimuli/5_pieceB_calm_sad_anxious,76,38,-0.009759815,-0.127588095,-0.010175184,-0.126997447,0.000217605
stimuli/5_pieceB_calm_sad_anxious,77,38.5,-0.010485414,-0.123385095,-0.010241785,-0.126790285,0.000338519
stimuli/5_pieceB_calm_sad_anxious,78,39,-0.011481431,-0.122313808,-0.010297543,-0.12645639,0.000504253
stimuli/5_pieceB_calm_sad_anxious,79,39.5,-0.004932738,-0.121415577,-0.010421603,-0.125967636,0.000630233
stimuli/5_pieceB_calm_sad_anxious,80,40,-0.004971471,-0.121717786,-0.01054873,-0.125350358,0.000776941
stimuli/5_pieceB_calm_sad_anxious,81,40.5,-0.011885668,-0.125021115,-0.010672682,-0.124583368,0.000952359
stimuli/5_pieceB_calm_sad_anxious,82,41,-0.011718525,-0.125082454,-0.010848928,-0.123647459,0.001137738
stimuli/5_pieceB_calm_sad_anxious,83,41.5,-0.011168928,-0.125059173,-0.011126244,-0.122544035,0.00131411
stimuli/5_pieceB_calm_sad_anxious,84,42,-0.011381863,-0.124490942,-0.011497071,-0.121283332,0.001511238
stimuli/5_pieceB_calm_sad_anxious,85,42.5,-0.011942105,-0.123607912,-0.011938859,-0.119838111,0.001726033
stimuli/5_pieceB_calm_sad_anxious,86,43,-0.012865217,-0.122153915,-0.012434066,-0.118184642,0.001920274
stimuli/5_pieceB_calm_sad_anxious,87,43.5,-0.013985972,-0.121763103,-0.012983719,-0.116344714,0.002048478
stimuli/5_pieceB_calm_sad_anxious,88,44,-0.014802293,-0.11880646,-0.013667156,-0.114413607,0.002241711
stimuli/5_pieceB_calm_sad_anxious,89,44.5,-0.015533779,-0.11458824,-0.014443512,-0.112310624,0.002425334
stimuli/5_pieceB_calm_sad_anxious,90,45,-0.016502163,-0.108299364,-0.015233634,-0.110017601,0.002601936
stimuli/5_pieceB_calm_sad_anxious,91,45.5,-0.01019656,-0.104143491,-0.016097612,-0.107563296,0.002821954
stimuli/5_pieceB_calm_sad_anxious,92,46,-0.011359119,-0.101902035,-0.017013899,-0.104894243,0.002916699
stimuli/5_pieceB_calm_sad_anxious,93,46.5,-0.019927748,-0.100304176,-0.017948019,-0.102131174,0.002988262
stimuli/5_pieceB_calm_sad_anxious,94,47,-0.021745069,-0.097882451,-0.018895573,-0.099297122,0.002943439
stimuli/5_pieceB_calm_sad_anxious,95,47.5,-0.022455787,-0.095704212,-0.0198248,-0.096504208,0.003020915
stimuli/5_pieceB_calm_sad_anxious,96,48,-0.023160943,-0.092548247,-0.020751386,-0.093628905,0.002966192
stimuli/5_pieceB_calm_sad_anxious,97,48.5,-0.024164012,-0.089245744,-0.021632827,-0.090796705,0.002908237
stimuli/5_pieceB_calm_sad_anxious,98,49,-0.015952762,-0.087661538,-0.022480566,-0.088014767,0.002839749
stimuli/5_pieceB_calm_sad_anxious,99,49.5,-0.023500627,-0.08639884,-0.023233778,-0.08527673,0.002668325
stimuli/5_pieceB_calm_sad_anxious,100,50,-0.023625825,-0.083698437,-0.02389542,-0.082691737,0.002443993
stimuli/5_pieceB_calm_sad_anxious,101,50.5,-0.025478896,-0.081182886,-0.024442281,-0.080309712,0.002412375
stimuli/5_pieceB_calm_sad_anxious,102,51,-0.025056497,-0.07845182,-0.024942922,-0.077949858,0.002015496
stimuli/5_pieceB_calm_sad_anxious,103,51.5,-0.025565948,-0.076030941,-0.025324117,-0.075970738,0.001723994
stimuli/5_pieceB_calm_sad_anxious,104,52,-0.027541423,-0.073399255,-0.02558762,-0.074267,0.001470245
stimuli/5_pieceB_calm_sad_anxious,105,52.5,-0.028162143,-0.071963098,-0.026019616,-0.072861653,0.001203829
stimuli/5_pieceB_calm_sad_anxious,106,53,-0.026624597,-0.070965096,-0.02646984,-0.071745184,0.00094127
stimuli/5_pieceB_calm_sad_anxious,107,53.5,-0.02584241,-0.070355911,-0.026717486,-0.070837076,0.000722315
stimuli/5_pieceB_calm_sad_anxious,108,54,-0.026266561,-0.069721383,-0.026927856,-0.070146074,0.00059539
stimuli/5_pieceB_calm_sad_anxious,109,54.5,-0.027048982,-0.068600339,-0.027106709,-0.069578182,0.000472501
stimuli/5_pieceB_calm_sad_anxious,110,55,-0.02785599,-0.06780146,-0.027231103,-0.069122349,0.000342784
stimuli/5_pieceB_calm_sad_anxious,111,55.5,-0.027743509,-0.067616018,-0.027333513,-0.068795221,0.000249214
stimuli/5_pieceB_calm_sad_anxious,112,56,-0.026984452,-0.066567223,-0.027429308,-0.068565154,0.000234765
stimuli/5_pieceB_calm_sad_anxious,113,56.5,-0.027184808,-0.068332893,-0.027524186,-0.068350415,0.000288865
stimuli/5_pieceB_calm_sad_anxious,114,57,-0.027823645,-0.069507053,-0.027605719,-0.068073295,0.000307173
stimuli/5_pieceB_calm_sad_anxious,115,57.5,-0.026673089,-0.069650645,-0.027696563,-0.067779863,0.000144506
stimuli/5_pieceB_calm_sad_anxious,116,58,-0.026772533,-0.069696869,-0.027784817,-0.067665437,0.000424327
stimuli/5_pieceB_calm_sad_anxious,117,58.5,-0.028228903,-0.067841489,-0.028199416,-0.067755775,0.000556153
stimuli/5_pieceB_calm_sad_anxious,118,59,-0.028779055,-0.067625247,-0.028745489,-0.067861181,0.000383174
stimuli/5_pieceB_calm_sad_anxious,119,59.5,-0.028775587,-0.068113122,-0.029118331,-0.06794956,0.000401404
stimuli/5_pieceB_calm_sad_anxious,120,60,-0.028360564,-0.071080492,-0.02949701,-0.068082703,0.000424315
stimuli/5_pieceB_calm_sad_anxious,121,60.5,-0.029570852,-0.069751195,-0.029900761,-0.068213197,0.000419553
stimuli/5_pieceB_calm_sad_anxious,122,61,-0.030127289,-0.068995645,-0.030295634,-0.068354972,0.000410505
stimuli/5_pieceB_calm_sad_anxious,123,61.5,-0.030979871,-0.068258857,-0.030652552,-0.068557763,0.000802659
stimuli/5_pieceB_calm_sad_anxious,124,62,-0.031631342,-0.068530917,-0.031437633,-0.068724825,7.66E-05
stimuli/5_pieceB_calm_sad_anxious,125,62.5,-0.032518343,-0.068326315,-0.031496285,-0.068774111,0.001132528
stimuli/5_pieceB_calm_sad_anxious,126,63,-0.033417579,-0.068669064,-0.032627975,-0.068730546,0.001070727
stimuli/5_pieceB_calm_sad_anxious,127,63.5,-0.033751651,-0.067095947,-0.033687429,-0.068575584,0.001070581
stimuli/5_pieceB_calm_sad_anxious,128,64,-0.034315508,-0.067750605,-0.034731845,-0.068340342,0.001031792
stimuli/5_pieceB_calm_sad_anxious,129,64.5,-0.035898804,-0.067042358,-0.035703863,-0.067994257,0.000941307
stimuli/5_pieceB_calm_sad_anxious,130,65,-0.036037014,-0.065915291,-0.036555302,-0.067592872,0.000879096
stimuli/5_pieceB_calm_sad_anxious,131,65.5,-0.035879273,-0.065065721,-0.037333879,-0.067184671,0.000836563
stimuli/5_pieceB_calm_sad_anxious,132,66,-0.037942007,-0.066572151,-0.038043281,-0.066741291,0.000879006
stimuli/5_pieceB_calm_sad_anxious,133,66.5,-0.039286582,-0.067337216,-0.038782508,-0.066265691,0.000863725
stimuli/5_pieceB_calm_sad_anxious,134,67,-0.039851575,-0.066496439,-0.039485391,-0.065763719,0.000827596
stimuli/5_pieceB_calm_sad_anxious,135,67.5,-0.039570461,-0.065537801,-0.040147004,-0.065266544,0.000724452
stimuli/5_pieceB_calm_sad_anxious,136,68,-0.039720027,-0.065865355,-0.040720681,-0.064824135,0.00069404
stimuli/5_pieceB_calm_sad_anxious,137,68.5,-0.040326428,-0.06627688,-0.041257299,-0.064383985,0.00059432
stimuli/5_pieceB_calm_sad_anxious,138,69,-0.041385718,-0.067631695,-0.041679493,-0.063965692,0.0005652
stimuli/5_pieceB_calm_sad_anxious,139,69.5,-0.041853781,-0.065488897,-0.041363911,-0.063496801,0.000478978
stimuli/5_pieceB_calm_sad_anxious,140,70,-0.042769403,-0.062488339,-0.04129482,-0.063022832,0.000482854
stimuli/5_pieceB_calm_sad_anxious,141,70.5,-0.043692792,-0.061288738,-0.041452982,-0.062566616,0.000577118
stimuli/5_pieceB_calm_sad_anxious,142,71,-0.044046518,-0.062455351,-0.041648584,-0.062023657,0.000469002
stimuli/5_pieceB_calm_sad_anxious,143,71.5,-0.043742875,-0.06064952,-0.041862428,-0.061606244,0.000476535
stimuli/5_pieceB_calm_sad_anxious,144,72,-0.043868544,-0.058770522,-0.042146987,-0.061223998,0.000526266
stimuli/5_pieceB_calm_sad_anxious,145,72.5,-0.044297418,-0.058364003,-0.04247796,-0.060814837,0.000675085
stimuli/5_pieceB_calm_sad_anxious,146,73,-0.044597678,-0.057748821,-0.042814791,-0.060229786,0.000634839
stimuli/5_pieceB_calm_sad_anxious,147,73.5,-0.043971381,-0.057002775,-0.043062309,-0.059645187,0.000583165
stimuli/5_pieceB_calm_sad_anxious,148,74,-0.042685464,-0.057844014,-0.043191172,-0.059076438,0.0005763
stimuli/5_pieceB_calm_sad_anxious,149,74.5,-0.042154145,-0.058805999,-0.043195239,-0.058500152,0.00061665
stimuli/5_pieceB_calm_sad_anxious,150,75,-0.019999598,-0.059095644,-0.043047393,-0.057901488,0.00612377
stimuli/5_pieceB_calm_sad_anxious,151,75.5,-0.042252749,-0.059160353,-0.038938945,-0.062442547,0.000746565
stimuli/5_pieceB_calm_sad_anxious,152,76,-0.042484801,-0.058743177,-0.038416142,-0.061909597,0.000894831
stimuli/5_pieceB_calm_sad_anxious,153,76.5,-0.042295499,-0.058503752,-0.037706464,-0.061364547,0.001043862
stimuli/5_pieceB_calm_sad_anxious,154,77,-0.041106181,-0.056805743,-0.036839787,-0.060782724,0.001177062
stimuli/5_pieceB_calm_sad_anxious,155,77.5,-0.040360533,-0.054927657,-0.035845118,-0.060153353,0.001284973
stimuli/5_pieceB_calm_sad_anxious,156,78,-0.040407432,-0.054640311,-0.034737241,-0.059502382,0.001332063
stimuli/5_pieceB_calm_sad_anxious,157,78.5,-0.037922703,-0.053689672,-0.033574466,-0.058852501,0.000985604
stimuli/5_pieceB_calm_sad_anxious,158,79,-0.038028159,-0.052880553,-0.032891365,-0.058142017,0.001378659
stimuli/5_pieceB_calm_sad_anxious,159,79.5,-0.037785252,-0.051942298,-0.031720341,-0.057414415,0.002268669
stimuli/5_pieceB_calm_sad_anxious,160,80,-0.038543073,-0.050829958,-0.029554225,-0.056740026,0.001602455
stimuli/5_pieceB_calm_sad_anxious,161,80.5,-0.039117087,-0.05102712,-0.028133576,-0.055998664,0.001864507
stimuli/5_pieceB_calm_sad_anxious,162,81,-0.041200584,-0.050279953,-0.026455891,-0.055185178,0.002051849
stimuli/5_pieceB_calm_sad_anxious,163,81.5,-0.040673708,-0.04834344,-0.024592697,-0.054325763,0.002184208
stimuli/5_pieceB_calm_sad_anxious,164,82,-0.018211985,-0.046782345,-0.022625759,-0.053376068,0.002171916
stimuli/5_pieceB_calm_sad_anxious,165,82.5,-0.018566841,-0.046643676,-0.020664136,-0.05244373,0.002148217
stimuli/5_pieceB_calm_sad_anxious,166,83,-0.018524116,-0.047040533,-0.018713932,-0.051542874,0.002130313
stimuli/5_pieceB_calm_sad_anxious,167,83.5,-0.015033129,-0.044513305,-0.016810493,-0.050586238,0.001989671
stimuli/5_pieceB_calm_sad_anxious,168,84,-0.012914211,-0.045396269,-0.015043142,-0.049672312,0.00176237
stimuli/5_pieceB_calm_sad_anxious,169,84.5,-0.012914703,-0.045518769,-0.013479729,-0.04885887,0.001531002
stimuli/5_pieceB_calm_sad_anxious,170,85,-0.01340443,-0.044757928,-0.012115347,-0.048164298,0.001277007
stimuli/5_pieceB_calm_sad_anxious,171,85.5,-0.013477445,-0.043037615,-0.010972385,-0.047594751,0.001084899
stimuli/5_pieceB_calm_sad_anxious,172,86,-0.013585488,-0.042070284,-0.009959436,-0.04720624,0.000818192
stimuli/5_pieceB_calm_sad_anxious,173,86.5,-0.013116082,-0.041793933,-0.009202976,-0.046894461,0.000529609
stimuli/5_pieceB_calm_sad_anxious,174,87,-0.013410999,-0.040628298,-0.008746486,-0.046625941,0.000307583
stimuli/5_pieceB_calm_sad_anxious,175,87.5,-0.013343259,-0.03994188,-0.00855573,-0.046384654,0.001151852
stimuli/5_pieceB_calm_sad_anxious,176,88,-0.010864258,-0.044312117,-0.009688321,-0.046174893,0.000809732
stimuli/5_pieceB_calm_sad_anxious,177,88.5,-0.010277524,-0.044072115,-0.010478834,-0.045999521,0.001078432
stimuli/5_pieceB_calm_sad_anxious,178,89,-0.00983253,-0.043366198,-0.011549004,-0.045866288,0.001308538
stimuli/5_pieceB_calm_sad_anxious,179,89.5,-0.009196503,-0.044540706,-0.012848157,-0.045709848,0.001546101
stimuli/5_pieceB_calm_sad_anxious,180,90,-0.009210553,-0.044444813,-0.014389576,-0.045589616,0.001746518
stimuli/5_pieceB_calm_sad_anxious,181,90.5,-0.009049116,-0.043944217,-0.016135709,-0.045552966,0.001871874
stimuli/5_pieceB_calm_sad_anxious,182,91,-0.009878994,-0.043464133,-0.018007536,-0.045539689,0.00204263
stimuli/5_pieceB_calm_sad_anxious,183,91.5,-0.032380842,-0.043690665,-0.020050106,-0.045523971,0.002084969
stimuli/5_pieceB_calm_sad_anxious,184,92,-0.032797353,-0.045436222,-0.022134322,-0.045467936,0.002060159
stimuli/5_pieceB_calm_sad_anxious,185,92.5,-0.010754038,-0.048636565,-0.024193615,-0.045408199,0.001941725
stimuli/5_pieceB_calm_sad_anxious,186,93,-0.033490579,-0.048115871,-0.026135267,-0.045391324,0.001751516
stimuli/5_pieceB_calm_sad_anxious,187,93.5,-0.033307472,-0.047956481,-0.027883816,-0.045289417,0.001382051
stimuli/5_pieceB_calm_sad_anxious,188,94,-0.0330266,-0.048161747,-0.029252241,-0.045095824,0.000945326
stimuli/5_pieceB_calm_sad_anxious,189,94.5,-0.033250241,-0.047379185,-0.0301718,-0.044876617,0.00147348
stimuli/5_pieceB_calm_sad_anxious,190,95,-0.034258691,-0.046609397,-0.031625632,-0.044636791,0.001337712
stimuli/5_pieceB_calm_sad_anxious,191,95.5,-0.034337321,-0.045817175,-0.032923842,-0.044314109,0.001218128
stimuli/5_pieceB_calm_sad_anxious,192,96,-0.033910095,-0.041545217,-0.034028588,-0.04380091,0.001151772
stimuli/5_pieceB_calm_sad_anxious,193,96.5,-0.034437188,-0.041842518,-0.03508353,-0.04333866,0.001105778
stimuli/5_pieceB_calm_sad_anxious,194,97,-0.035248971,-0.041868741,-0.036061702,-0.042822981,0.001011002
stimuli/5_pieceB_calm_sad_anxious,195,97.5,-0.035880521,-0.040865916,-0.036863776,-0.042207512,0.000856976
stimuli/5_pieceB_calm_sad_anxious,196,98,-0.037295694,-0.04069798,-0.037475576,-0.041607421,0.000795544
stimuli/5_pieceB_calm_sad_anxious,197,98.5,-0.035877515,-0.042451404,-0.038013331,-0.041021153,0.00072942
stimuli/5_pieceB_calm_sad_anxious,198,99,-0.036367433,-0.04110673,-0.038467664,-0.040450508,0.000734546
stimuli/5_pieceB_calm_sad_anxious,199,99.5,-0.037030233,-0.039996389,-0.038869545,-0.039835651,0.00060089
stimuli/5_pieceB_calm_sad_anxious,200,100,-0.037603255,-0.039099793,-0.039188819,-0.0393266,0.000498529
stimuli/5_pieceB_calm_sad_anxious,201,100.5,-0.038417454,-0.038183446,-0.039428351,-0.038889387,0.000390371
stimuli/5_pieceB_calm_sad_anxious,202,101,-0.038595504,-0.03761804,-0.039586059,-0.038532291,0.000381033
stimuli/5_pieceB_calm_sad_anxious,203,101.5,-0.039701076,-0.037583776,-0.039744437,-0.038185733,0.00031829
stimuli/5_pieceB_calm_sad_anxious,204,102,-0.040126022,-0.036562952,-0.039931221,-0.037928012,0.000359681
stimuli/5_pieceB_calm_sad_anxious,205,102.5,-0.040643084,-0.035754197,-0.040239583,-0.037742855,0.000491305
stimuli/5_pieceB_calm_sad_anxious,206,103,-0.041422932,-0.035959456,-0.040716329,-0.037624137,0.000698578
stimuli/5_pieceB_calm_sad_anxious,207,103.5,-0.042267669,-0.036753353,-0.041409668,-0.037538745,0.000939931
stimuli/5_pieceB_calm_sad_anxious,208,104,-0.042686158,-0.036891369,-0.042348155,-0.037590834,0.000242698
stimuli/5_pieceB_calm_sad_anxious,209,104.5,-0.043173351,-0.036265986,-0.042586058,-0.037638841,0.000117264
stimuli/5_pieceB_calm_sad_anxious,210,105,-0.043087904,-0.036642205,-0.042703066,-0.03764659,0.001055518
stimuli/5_pieceB_calm_sad_anxious,211,105.5,-0.042968355,-0.038054433,-0.043754151,-0.037549953,0.00035421
stimuli/5_pieceB_calm_sad_anxious,212,106,-0.043404493,-0.038211225,-0.0440471,-0.037350841,0.000289626
stimuli/5_pieceB_calm_sad_anxious,213,106.5,-0.043844691,-0.037636406,-0.044272273,-0.037168686,0.000780163
stimuli/5_pieceB_calm_sad_anxious,214,107,-0.044303973,-0.038228242,-0.044165856,-0.037941557,0.000180513
stimuli/5_pieceB_calm_sad_anxious,215,107.5,-0.045364598,-0.038770851,-0.044145746,-0.038120946,0.00019841
stimuli/5_pieceB_calm_sad_anxious,216,108,-0.046301975,-0.038562387,-0.044231824,-0.03794218,0.000405749
stimuli/5_pieceB_calm_sad_anxious,217,108.5,-0.046860025,-0.035370545,-0.044347833,-0.037553369,0.000637424
stimuli/5_pieceB_calm_sad_anxious,218,109,-0.047624873,-0.034557508,-0.04450599,-0.036935878,0.000882283
stimuli/5_pieceB_calm_sad_anxious,219,109.5,-0.04788794,-0.034127312,-0.04471659,-0.036079099,0.001130326
stimuli/5_pieceB_calm_sad_anxious,220,110,-0.046623795,-0.031852562,-0.044987513,-0.034981721,0.001370591
stimuli/5_pieceB_calm_sad_anxious,221,110.5,-0.044612493,-0.031778652,-0.045323715,-0.033653004,0.001590859
stimuli/5_pieceB_calm_sad_anxious,222,111,-0.045045183,-0.030417269,-0.045726733,-0.03211404,0.001777571
stimuli/5_pieceB_calm_sad_anxious,223,111.5,-0.045497304,-0.029159032,-0.046194185,-0.030399033,0.001915833
stimuli/5_pieceB_calm_sad_anxious,224,112,-0.046176252,-0.026305158,-0.046719261,-0.028556559,0.001989413
stimuli/5_pieceB_calm_sad_anxious,225,112.5,-0.046695233,-0.026270566,-0.047290235,-0.026650843,0.00198079
stimuli/5_pieceB_calm_sad_anxious,226,113,-0.04711073,-0.026431509,-0.047889955,-0.024763023,0.001871236
stimuli/5_pieceB_calm_sad_anxious,227,113.5,-0.047032335,-0.025793499,-0.048495344,-0.022992422,0.001641103
stimuli/5_pieceB_calm_sad_anxious,228,114,-0.047309694,-0.023765973,-0.049076901,-0.021457818,0.001270938
stimuli/5_pieceB_calm_sad_anxious,229,114.5,-0.047081043,-0.022800817,-0.049598202,-0.020298711,0.000749049
stimuli/5_pieceB_calm_sad_anxious,230,115,-0.047566147,-0.023895676,-0.050015395,-0.019676598,0.000279659
stimuli/5_pieceB_calm_sad_anxious,231,115.5,-0.048484441,-0.02472035,-0.050276702,-0.019776235,0.001031667
stimuli/5_pieceB_calm_sad_anxious,232,116,-0.048810172,-0.024430711,-0.050321916,-0.020806911,0.002209879
stimuli/5_pieceB_calm_sad_anxious,233,116.5,-0.048907917,-0.027456424,-0.050081906,-0.023003718,0.003675041
stimuli/5_pieceB_calm_sad_anxious,234,117,-0.04998975,-0.027992791,-0.049478111,-0.026628819,0.005447249
stimuli/5_pieceB_calm_sad_anxious,235,117.5,-0.050811689,-0.02984632,-0.048422038,-0.031972716,0.007555739
stimuli/5_pieceB_calm_sad_anxious,236,118,-0.051350257,-0.033978039,-0.046814768,-0.039355525,0.010032506
stimuli/5_pieceB_calm_sad_anxious,237,118.5,-0.049119966,-0.036483093,-0.044546449,-0.049128237,0.012911334
stimuli/5_pieceB_calm_sad_anxious,238,119,-0.046891015,-0.044442692,-0.0414958,-0.061673997,0.016227524
stimuli/5_pieceB_calm_sad_anxious,239,119.5,-0.033418133,-0.090509971,-0.037529608,-0.077409367,0.020017812
stimuli/5_pieceB_calm_sad_anxious,240,120,-0.027801318,-0.104710868,-0.032502225,-0.096785595,0.039356979
stimuli/6_pieceB_anxious_calm_joyous,1,0.5,-0.017884433,-0.057947868,-0.013412216,-0.062368399,0.005717482
stimuli/6_pieceB_anxious_calm_joyous,2,1,-0.01310051,-0.057752184,-0.015981347,-0.057260643,0.004976596
stimuli/6_pieceB_anxious_calm_joyous,3,1.5,-0.013554549,-0.056474685,-0.018381932,-0.05290132,0.004309839
stimuli/6_pieceB_anxious_calm_joyous,4,2,-0.021693783,-0.054376326,-0.020621169,-0.049218858,0.003714602
stimuli/6_pieceB_anxious_calm_joyous,5,2.5,-0.02417445,-0.045367541,-0.022705705,-0.046144288,0.003188119
stimuli/6_pieceB_anxious_calm_joyous,6,3,-0.024713486,-0.041674634,-0.024641669,-0.043611277,0.002727349
stimuli/6_pieceB_anxious_calm_joyous,7,3.5,-0.025385009,-0.039668248,-0.026434701,-0.041556169,0.002328837
stimuli/6_pieceB_anxious_calm_joyous,8,4,-0.028213413,-0.03808767,-0.028089977,-0.039918017,0.001988503
stimuli/6_pieceB_anxious_calm_joyous,9,4.5,-0.03019482,-0.039324583,-0.029612243,-0.038638623,0.001701411
stimuli/6_pieceB_anxious_calm_joyous,10,5,-0.031217548,-0.039607625,-0.031005842,-0.037662569,0.00146157
stimuli/6_pieceB_anxious_calm_joyous,11,5.5,-0.032959025,-0.038368858,-0.032274742,-0.036937256,0.001261906
stimuli/6_pieceB_anxious_calm_joyous,12,6,-0.034368972,-0.037483367,-0.033422567,-0.036412943,0.001094551
stimuli/6_pieceB_anxious_calm_joyous,13,6.5,-0.034121068,-0.035717976,-0.034452625,-0.036042777,0.000951507
stimuli/6_pieceB_anxious_calm_joyous,14,7,-0.035762642,-0.03576638,-0.035367936,-0.035782833,0.000825651
stimuli/6_pieceB_anxious_calm_joyous,15,7.5,-0.036917698,-0.035021178,-0.036171266,-0.035592149,0.000711953
stimuli/6_pieceB_anxious_calm_joyous,16,8,-0.036815217,-0.033560506,-0.036865148,-0.035432762,0.000608992
stimuli/6_pieceB_anxious_calm_joyous,17,8.5,-0.037159244,-0.033418228,-0.037451917,-0.035269747,0.000521109
stimuli/6_pieceB_anxious_calm_joyous,18,9,-0.037298542,-0.03336542,-0.037933739,-0.035071247,0.000461078
stimuli/6_pieceB_anxious_calm_joyous,19,9.5,-0.037810021,-0.033091219,-0.038312638,-0.034808515,0.000448916
stimuli/6_pieceB_anxious_calm_joyous,20,10,-0.038067262,-0.03450917,-0.038590524,-0.034455946,0.000497996
stimuli/6_pieceB_anxious_calm_joyous,21,10.5,-0.0385918,-0.034319403,-0.038769225,-0.033991117,0.000601813
stimuli/6_pieceB_anxious_calm_joyous,22,11,-0.039086577,-0.032798216,-0.038850514,-0.033394819,0.000743862
stimuli/6_pieceB_anxious_calm_joyous,23,11.5,-0.039066643,-0.032175067,-0.038836141,-0.032651096,0.000910279
stimuli/6_pieceB_anxious_calm_joyous,24,12,-0.039022582,-0.031851317,-0.038727858,-0.03174728,0.001091805
stimuli/6_pieceB_anxious_calm_joyous,25,12.5,-0.039042246,-0.031526176,-0.038527451,-0.030674026,0.001282064
stimuli/6_pieceB_anxious_calm_joyous,26,13,-0.038776119,-0.030788484,-0.038236766,-0.029425351,0.001563476
stimuli/6_pieceB_anxious_calm_joyous,27,13.5,-0.038376651,-0.029834545,-0.03766113,-0.0279717,0.001823161
stimuli/6_pieceB_anxious_calm_joyous,28,14,-0.038056339,-0.027434331,-0.03723933,-0.026198003,0.002126648
stimuli/6_pieceB_anxious_calm_joyous,29,14.5,-0.036203106,-0.026048373,-0.036874527,-0.024102878,0.00246255
stimuli/6_pieceB_anxious_calm_joyous,30,15,-0.035009581,-0.024770677,-0.036207229,-0.021732463,0.002446897
