"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Public.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.fj4d","Manipulation..Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Context","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Image","Spreadsheet..Audio","Spreadsheet..randomise_block","Spreadsheet..gloomy_rating","Spreadsheet..upset_rating","Spreadsheet..scared_rating","Spreadsheet..sad_rating","Spreadsheet..anxious_rating","Spreadsheet..happy_rating","Spreadsheet..satisfied_rating","Spreadsheet..excited_rating","Spreadsheet..joyful_rating","Spreadsheet..relaxed_rating","Store..progress","Store..progress_practice"
"1","841",1766167446300,"19/12/2025 18:04:06",1766167446300,-8,"19/12/2025 10:04:06",169297,29,"task-6dig","repeat-xtpj#1",51535226,"546ec14dfdf99b2bc7ebd032",14784451,NA,"complete",NA,"69458cb1599a379c36f7e6e4","computer","Desktop or Laptop","Linux x86_64","Chrome 143.0.0.0","1536x864","1536x864",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1188774,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"2","839",1766167330061,"19/12/2025 18:02:10",1766167330061,-8,"19/12/2025 10:02:10",169297,29,"task-6dig","repeat-xtpj#1",51534891,"559347f6fdf99b790feb6435",14784502,NA,"complete",NA,"69458d75eadd2c3e8cc1e0cb","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","3072x1728","3072x1603",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1284988,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"3","839",1766167436369,"19/12/2025 18:03:56",1766167436369,-6,"19/12/2025 12:03:56",169297,29,"task-6dig","repeat-xtpj#1",51535384,"55bb9ae7fdf99b26d27fda01",14784587,NA,"complete",NA,"69458e85a54fb877a49c5872","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","2560x1080","1463x520",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1071182,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"4","840",1766172939661,"19/12/2025 19:35:39",1766172939661,-5,"19/12/2025 14:35:39",169297,29,"task-6dig","repeat-xtpj#1",51539242,"564e93659b124900127eb55b",14784776,NA,"complete",NA,"69458fbb0fb0b185861abda2","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1536x864","767x703",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,2017303,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"5","840",1766175085174,"19/12/2025 20:11:25",1766175085174,-5,"19/12/2025 15:11:25",169297,29,"task-6dig","repeat-xtpj#1",51541052,"56588a127d69570012dfe00a",14785351,NA,"complete",NA,"69459c279c4043fe5132d181","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1366x768","1707x748",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1108509,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"6","841",1766167508125,"19/12/2025 18:05:08",1766167508125,-8,"19/12/2025 10:05:08",169297,29,"task-6dig","repeat-xtpj#1",51535387,"56d39b96da2aaa000dab6178",14784573,NA,"complete",NA,"69458e5912e6f656a4eea698","computer","Desktop or Laptop","Windows 10","Chrome 132.0.0.0","2560x1440","2560x1305",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1130717,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"7","841",1766167733316,"19/12/2025 18:08:53",1766167733316,-5,"19/12/2025 13:08:53",169297,29,"task-6dig","repeat-xtpj#1",51535315,"56e6a66af6ed900006a5867c",14784583,NA,"complete",NA,"69458eb4dc8abacc81b6cd34","computer","Desktop or Laptop","Windows 10","Edge 143.0.0.0","1366x1024","1086x713",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1419101,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"8","842",1766168374418,"19/12/2025 18:19:34",1766168374418,-5,"19/12/2025 13:19:34",169297,29,"task-6dig","repeat-xtpj#1",51536060,"57656f6c2bfddf000125cce5",14784656,NA,"complete",NA,"69458da11d8e2b54e082361f","computer","Desktop or Laptop","Windows 10","Edge 143.0.0.0","1536x864","1024x576",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1421658,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"9","835",1766168954150,"19/12/2025 18:29:14",1766168954150,-5,"19/12/2025 13:29:14",169297,29,"task-6dig","repeat-xtpj#1",51537188,"57dd186e6598aa0001992616",14784479,NA,"complete",NA,"69458d2be72af6a13c9eaa77","computer","Desktop or Laptop","Windows 10","Edge 143.0.0.0","2560x1440","1463x823",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,960886,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"10","835",1766167279842,"19/12/2025 18:01:19",1766167279842,-5,"19/12/2025 13:01:19",169297,29,"task-6dig","repeat-xtpj#1",51534893,"580cab86b869700001d71628",14784496,NA,"complete",NA,"69458d659291cbab5f921107","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 143.0.0.0","1920x1080","1920x1080",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1235860,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"11","841",1766167887500,"19/12/2025 18:11:27",1766167887500,-6,"19/12/2025 12:11:27",169297,29,"task-6dig","repeat-xtpj#1",51535552,"58f90ebc3f4fef000199e2fd",14784471,NA,"complete",NA,"69458c9dc3863b45995d808e","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1536x864","1229x691",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1369259,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"12","842",1766167440962,"19/12/2025 18:04:00",1766167440962,-6,"19/12/2025 12:04:00",169297,29,"task-6dig","repeat-xtpj#1",51534703,"597761dfd5ddf60001d14b20",14784445,NA,"complete",NA,"69458caf18ba1a27e455de74","computer","Desktop or Laptop","Windows 10","Edge 143.0.0.0","1200x800","1192x642",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1510853,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"13","841",1766167923474,"19/12/2025 18:12:03",1766167923474,-6,"19/12/2025 12:12:03",169297,29,"task-6dig","repeat-xtpj#1",51535496,"5981b8259c83ca00012bddcb",14784579,NA,"complete",NA,"69458d4b2febbb1717f7fbbd","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1920x1080",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1453714,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"14","841",1766167410166,"19/12/2025 18:03:30",1766167410166,-5,"19/12/2025 13:03:30",169297,29,"task-6dig","repeat-xtpj#1",51535015,"59948cbdcf1d1700016efa45",14784512,NA,"complete",NA,"69458cfc4cb9f208b567d989","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 143.0.0.0","1920x1200","1960x1078",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1278874,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"15","841",1766171849069,"19/12/2025 19:17:29",1766171849069,-5,"19/12/2025 14:17:29",169297,29,"task-6dig","repeat-xtpj#1",51538809,"59f22a9fd6380600018b2929",14785059,NA,"complete",NA,"69459d6c2875d9ba98dfaf43","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1920x1080",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1510743,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"16","841",1766168245887,"19/12/2025 18:17:25",1766168245887,-6,"19/12/2025 12:17:25",169297,29,"task-6dig","repeat-xtpj#1",51535820,"5a443812817d1800018d1179",14784644,NA,"complete",NA,"69458d6ee286363a58143af1","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1920x1080",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1501117,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"17","840",1766167810931,"19/12/2025 18:10:10",1766167810931,-5,"19/12/2025 13:10:10",169297,29,"task-6dig","repeat-xtpj#1",51535644,"5b9efb73d1ff7a00013bfe84",14784599,NA,"complete",NA,"69458ee18b3010d865df9a0b","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1536x864","1536x695",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1215671,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"18","841",1766167326970,"19/12/2025 18:02:06",1766167326970,-5,"19/12/2025 13:02:06",169297,29,"task-6dig","repeat-xtpj#1",51535113,"5bb10d4288f88d0001f3d151",14784531,NA,"complete",NA,"69458dde822c586edb50cb97","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1366x768","1366x768",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1135256,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"19","831",1766168450695,"19/12/2025 18:20:50",1766168450695,-5,"19/12/2025 13:20:50",169297,29,"task-6dig","repeat-xtpj#1",51536549,"5bbf523d83f9790001ce549a",14784752,NA,"complete",NA,"6945926b98f95e874f4648b5","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1280x720","1707x960",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1094334,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"20","841",1766171401691,"19/12/2025 19:10:01",1766171401691,-8,"19/12/2025 11:10:01",169297,29,"task-6dig","repeat-xtpj#1",51538680,"5bf408f7f35e0c000101693a",14785047,NA,"complete",NA,"69459cf483f32ca42ee46fff","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1372x858","1372x858",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1243137,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"21","841",1766167618094,"19/12/2025 18:06:58",1766167618094,-5,"19/12/2025 13:06:58",169297,29,"task-6dig","repeat-xtpj#1",51535251,"5c1655c7ad682500017070d2",14784543,NA,"complete",NA,"69458ded64e480313775a5d7","computer","Desktop or Laptop","Windows 10","Edge 143.0.0.0","1920x1080","1912x956",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1327518,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"22","841",1766167704831,"19/12/2025 18:08:24",1766167704831,-6,"19/12/2025 12:08:24",169297,29,"task-6dig","repeat-xtpj#1",51534688,"5c37aa8b832a8400010983b3",14784447,NA,"complete",NA,"69458cb0d292fd624a45a822","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1536x864","1536x864",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1791856,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"23","841",1766167125591,"19/12/2025 17:58:45",1766167125591,-6,"19/12/2025 11:58:45",169297,29,"task-6dig","repeat-xtpj#1",51534759,"5c4723041fba0b0001fca7c3",14784453,NA,"complete",NA,"69458cca852bce87b26c91e6","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1920x1080",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1160412,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"24","838",1766167916150,"19/12/2025 18:11:56",1766167916150,-5,"19/12/2025 13:11:56",169297,29,"task-6dig","repeat-xtpj#1",51536043,"5ca3ccae7958d0001689df68",14784664,NA,"complete",NA,"6945905d262cac8808511f1b","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","2560x1440","2560x1440",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,984004,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"25","838",1766168140657,"19/12/2025 18:15:40",1766168140657,-6,"19/12/2025 12:15:40",169297,29,"task-6dig","repeat-xtpj#1",51535688,"5d0d16d991270800010b7dd7",14784575,NA,"complete",NA,"69458e8376daf2a81726ab9e","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1280x800","1164x727",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1478938,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"26","841",1766167143814,"19/12/2025 17:59:03",1766167143814,-6,"19/12/2025 11:59:03",169297,29,"task-6dig","repeat-xtpj#2",51534795,"5d1acc6eb0c5a8001786de55",14784468,NA,"complete",NA,"69458cfc557558c04b28c17b","computer","Desktop or Laptop","Windows 10","Firefox 146.0","1920x1080","1845x967",NA,NA,0,"rating-task",17,"Incorrect~Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1161784,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"27","842",1766167509321,"19/12/2025 18:05:09",1766167509321,-5,"19/12/2025 13:05:09",169297,29,"task-6dig","repeat-xtpj#1",51535405,"5d697ea28572fc000126b779",14784564,NA,"complete",NA,"69458e7765f5b358ef2317ed","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1366x768","1366x768",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1109445,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"28","844",1766169324995,"19/12/2025 18:35:24",1766169324995,-5,"19/12/2025 13:35:24",169297,29,"task-6dig","repeat-xtpj#1",51536780,"5d9d2e421af9ed0011c31894",14784772,NA,"complete",NA,"6945929c3f52649c37861487","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","1280x800","1280x800",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1715665,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"29","843",1766167879770,"19/12/2025 18:11:19",1766167879770,-5,"19/12/2025 13:11:19",169297,29,"task-6dig","repeat-xtpj#2",51535558,"5db0a97f127d4000117cdfa0",14784571,NA,"complete",NA,"69458e8a1e3492111829a939","computer","Desktop or Laptop","Windows 10","Chrome 142.0.0.0","1920x1080","1920x911",NA,NA,0,"rating-task",17,"Incorrect~Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1357011,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"30","841",1766168554282,"19/12/2025 18:22:34",1766168554282,-5,"19/12/2025 13:22:34",169297,29,"task-6dig","repeat-xtpj#2",51535657,"5e42f74f5b772a18434cabf7",14784547,NA,"complete",NA,"69458e1c7c7f5d1689a7c80c","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1536x864","1536x864",NA,NA,0,"rating-task",17,"Incorrect~Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1940401,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"31","841",1766172161377,"19/12/2025 19:22:41",1766172161377,-5,"19/12/2025 14:22:41",169297,29,"task-6dig","repeat-xtpj#1",51537196,"5e4e844553bc702cdf68404d",14784678,NA,"complete",NA,"69458ffc75df0f3a9154085e","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1302x814","1302x686",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,4164779,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"32","840",1766168828218,"19/12/2025 18:27:08",1766168828218,-6,"19/12/2025 12:27:08",169297,29,"task-6dig","repeat-xtpj#2",51536116,"5e954b384491ad117052cd48",14784680,NA,"complete",NA,"69459048f608fbd0dfdca5dd","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1536x864","1536x695",NA,NA,0,"rating-task",17,"Incorrect~Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1838625,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"33","841",1766167472574,"19/12/2025 18:04:32",1766167472574,-8,"19/12/2025 10:04:32",169297,29,"task-6dig","repeat-xtpj#1",51535487,"5e9a2251a69f690b9cc31ede",14784594,NA,"complete",NA,"69458ecc3f52649c378613fd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 143.0.0.0","1792x1120","1792x1032",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1014007,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"34","841",1766172687952,"19/12/2025 19:31:27",1766172687952,-5,"19/12/2025 14:31:27",169297,29,"task-6dig","repeat-xtpj#1",51539579,"5ecd78784dc5af0d97078c8b",14785179,NA,"complete",NA,"6945a2756d3ff8283566937e","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1536x864","1311x675",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1198874,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"35","841",1766173681320,"19/12/2025 19:48:01",1766173681320,-6,"19/12/2025 13:48:01",169297,29,"task-6dig","repeat-xtpj#1",51539953,"5ed9c3054268815691ed0e2c",14785229,NA,"complete",NA,"6945a218974c50d8d89dd9ad","computer","Desktop or Laptop","Windows 10","Chrome 142.0.0.0","2560x1440","2560x1440",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1622649,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"36","841",1766167746111,"19/12/2025 18:09:06",1766167746111,-6,"19/12/2025 12:09:06",169297,29,"task-6dig","repeat-xtpj#1",51535363,"5ef3e3c01ece121907ee721a",14784551,NA,"complete",NA,"69458e18e5088e5640f3b884","computer","Desktop or Laptop","Mac OS 10.15.7","Edge 143.0.0.0","1710x1107","1702x987",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1375530,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"37","831",1766167677853,"19/12/2025 18:07:57",1766167677853,-5,"19/12/2025 13:07:57",169297,29,"task-6dig","repeat-xtpj#2",51535594,"5f6b8930b9d9530b1b065360",14784560,NA,"complete",NA,"69458e464107eb1c196feae4","computer","Desktop or Laptop","Windows 10","Edge 143.0.0.0","1600x900","1592x768",NA,NA,0,"rating-task",17,"Incorrect~Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1115865,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"38","841",1766168947390,"19/12/2025 18:29:07",1766168947390,-6,"19/12/2025 12:29:07",169297,29,"task-6dig","repeat-xtpj#1",51535301,"608bfa04767191aa4d57bfd8",14784521,NA,"complete",NA,"69458db56d0bf53e851b81dd","computer","Desktop or Laptop","Windows 10","Firefox 146.0","1920x1080","935x812",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,2645805,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"39","841",1766167479775,"19/12/2025 18:04:39",1766167479775,-6,"19/12/2025 12:04:39",169297,29,"task-6dig","repeat-xtpj#2",51534868,"60abe580aa82f25a7acc9800",14784448,NA,"complete",NA,"69458cade5088e5640f3b853","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 126.0.0.0","1536x864","1536x695",NA,NA,0,"rating-task",17,"Incorrect~Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1443715,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"40","841",1766167823599,"19/12/2025 18:10:23",1766167823599,-7,"19/12/2025 11:10:23",169297,29,"task-6dig","repeat-xtpj#1",51535378,"60bff9298f56d55c8ecd9adf",14784559,NA,"complete",NA,"69458dde7bc81fc08aa8c16e","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 142.0.0.0","1920x1080","1920x945",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1453822,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"41","841",1766170436122,"19/12/2025 18:53:56",1766170436122,-5,"19/12/2025 13:53:56",169297,29,"task-6dig","repeat-xtpj#1",51537533,"60ca4cfb5c287146cad0695a",14784904,NA,"complete",NA,"694596530d10f58531395c5a","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 142.0.0.0","1366x768","1366x768",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,2067213,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"42","841",1766172315913,"19/12/2025 19:25:15",1766172315913,-5,"19/12/2025 14:25:15",169297,29,"task-6dig","repeat-xtpj#1",51538937,"60dc4e2299f89a7ca94b2c91",14784875,NA,"complete",NA,"694593fd7e712c660dab5b73","computer","Desktop or Laptop","Windows 10","Chrome 137.0.0.0","1920x1080","1920x945",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1750417,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"43","841",1766167451245,"19/12/2025 18:04:11",1766167451245,-8,"19/12/2025 10:04:11",169297,29,"task-6dig","repeat-xtpj#1",51534757,"60dfa0f80964725cfdab1685",14784446,NA,"complete",NA,"69458c9e4aab8f03f54f01ea","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 26.2","820x1180","1180x706",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1470117,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"44","842",1766169416556,"19/12/2025 18:36:56",1766169416556,-6,"19/12/2025 12:36:56",169297,29,"task-6dig","repeat-xtpj#1",51537203,"60f6ce6de6cf393bcde0c14d",14784833,NA,"complete",NA,"6945947cb0b52ea56b1013e9","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","899x562","1124x520",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1406611,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"45","842",1766168820878,"19/12/2025 18:27:00",1766168820878,-5,"19/12/2025 13:27:00",169297,29,"task-6dig","repeat-xtpj#1",51537040,"60fdd5214fe9e80b975361bd",14784832,NA,"complete",NA,"6945947a35fe5e25c2ac8cea","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 143.0.0.0","2560x1440","2560x1318",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,973343,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"46","841",1766167417144,"19/12/2025 18:03:37",1766167417144,-5,"19/12/2025 13:03:37",169297,29,"task-6dig","repeat-xtpj#1",51534846,"612517df29cd32c6632b4a44",14784482,NA,"complete",NA,"69458d3b2cba0dc3d8d1b4fe","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1440x960","1440x791",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1394400,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"47","841",1766167045413,"19/12/2025 17:57:25",1766167045413,-5,"19/12/2025 12:57:25",169297,29,"task-6dig","repeat-xtpj#1",51534926,"61350714824fe9ef61afde03",14784507,NA,"complete",NA,"69458d75bac0c6b9e028c1c1","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 143.0.0.0","1728x1117","1727x869",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,975353,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
"48","841",1766172222285,"19/12/2025 19:23:42",1766172222285,-8,"19/12/2025 11:23:42",169297,29,"task-6dig","repeat-xtpj#1",51539042,"614ba174b4090c0f7ed64278",14785117,NA,"complete",NA,"694595e04829cf8253efdab2","computer","Desktop or Laptop","Windows 10","Chrome 143.0.0.0","1920x1080","1920x1080",NA,NA,0,"rating-task",17,"Correct","Spreadsheet","",NA,"","","",NA,"info","END",NA,NA,NA,1520703,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","",NA,NA
