Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Audio,Spreadsheet: randomise_block,Spreadsheet: gloomy_rating,Spreadsheet: upset_rating,Spreadsheet: scared_rating,Spreadsheet: sad_rating,Spreadsheet: anxious_rating,Spreadsheet: happy_rating,Spreadsheet: satisfied_rating,Spreadsheet: excited_rating,Spreadsheet: joyful_rating,Spreadsheet: relaxed_rating,Manipulation: Spreadsheet,Store: progress,Store: progress_practice
727,1732044367484,19/11/2024 19:26:07,1732026367484,-5,19/11/2024 09:26:07,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,16,Fixation_Music,Music,kaqnbx,2,continue,,0,0,0,8673.800000000047,8666.600000000093,8673.800000000047,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,7_10.mp3,30,,,,,,,,,,,,297,23
728,1732044367504,19/11/2024 19:26:07,1732026367504,-5,19/11/2024 09:26:07,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,info,,16.800000000046566,0,16.800000000046566,16.800000000046566,0,16.800000000046566,1,16.800000000046566,0,0,,Slider,Anxious Slider,3,object-107,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,297,23
729,1732044367505,19/11/2024 19:26:07,1732026367505,-5,19/11/2024 09:26:07,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,info,,16.800000000046566,0,16.800000000046566,16.800000000046566,0,16.800000000046566,1,16.800000000046566,0,0,,Slider,Relaxed Slider,5,object-111,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,297,23
730,1732044367506,19/11/2024 19:26:07,1732026367506,-5,19/11/2024 09:26:07,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,info,,16.800000000046566,0,16.800000000046566,16.800000000046566,0,16.800000000046566,1,16.800000000046566,0,0,,Slider,Gloomy Slider,7,object-114,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,297,23
731,1732044367507,19/11/2024 19:26:07,1732026367507,-5,19/11/2024 09:26:07,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,info,,16.800000000046566,0,16.800000000046566,16.800000000046566,0,16.800000000046566,1,16.800000000046566,0,0,,Slider,Excited Slider,9,object-115,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,297,23
732,1732044367508,19/11/2024 19:26:07,1732026367508,-5,19/11/2024 09:26:07,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,info,,16.800000000046566,0,16.800000000046566,16.800000000046566,0,16.800000000046566,1,16.800000000046566,0,0,,Slider,Happy Slider,11,object-144,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,297,23
733,1732044367509,19/11/2024 19:26:07,1732026367509,-5,19/11/2024 09:26:07,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,info,,16.800000000046566,0,16.800000000046566,16.800000000046566,0,16.800000000046566,1,16.800000000046566,0,0,,Slider,Upset Slider,13,object-129,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,297,23
734,1732044367510,19/11/2024 19:26:07,1732026367510,-5,19/11/2024 09:26:07,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,info,,16.800000000046566,0,16.800000000046566,16.800000000046566,0,16.800000000046566,1,16.800000000046566,0,0,,Slider,Sad Slider,15,object-131,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,297,23
735,1732044367511,19/11/2024 19:26:07,1732026367511,-5,19/11/2024 09:26:07,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,info,,16.800000000046566,0,16.800000000046566,16.800000000046566,0,16.800000000046566,1,16.800000000046566,0,0,,Slider,Satisfied Slider,17,object-133,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,297,23
736,1732044367512,19/11/2024 19:26:07,1732026367512,-5,19/11/2024 09:26:07,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,info,,16.800000000046566,0,16.800000000046566,16.800000000046566,0,16.800000000046566,1,16.800000000046566,0,0,,Slider,Scared Slider,19,object-135,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,297,23
737,1732044367513,19/11/2024 19:26:07,1732026367513,-5,19/11/2024 09:26:07,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,info,,16.800000000046566,0,16.800000000046566,16.800000000046566,0,16.800000000046566,1,16.800000000046566,0,0,,Slider,Joyful Slider,21,object-137,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,297,23
738,1732044387368,19/11/2024 19:26:27,1732026387368,-5,19/11/2024 09:26:27,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,continue,,19890.000000011874,19883.5,19890.000000011874,19890.000000011874,19883.5,19890.000000011874,1,19890.000000011874,0,0,,Click To Continue,Continue,22,object-108,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,298,23
739,1732044387377,19/11/2024 19:26:27,1732026387377,-5,19/11/2024 09:26:27,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,response,92,2200.0999999998603,19883.5,19899.300000008894,2200.0999999998603,19883.5,19899.300000008894,1,2200.0999999998603,17699.200000009034,0,,Slider,Anxious Slider,3,object-107,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,299,23
740,1732044387378,19/11/2024 19:26:27,1732026387378,-5,19/11/2024 09:26:27,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,response,5,10900.300000000047,19883.5,19899.900000002934,10900.300000000047,19883.5,19899.900000002934,1,10900.300000000047,8999.600000002887,0,,Slider,Relaxed Slider,5,object-111,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,300,23
741,1732044387379,19/11/2024 19:26:27,1732026387379,-5,19/11/2024 09:26:27,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,response,74,3983.1999999999534,19883.5,19900.100000000093,3983.1999999999534,19883.5,19900.100000000093,1,3983.1999999999534,15916.90000000014,0,,Slider,Gloomy Slider,7,object-114,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,301,23
742,1732044387380,19/11/2024 19:26:27,1732026387380,-5,19/11/2024 09:26:27,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,response,2,15350.09999999986,19883.5,19900.100000000093,15350.09999999986,19883.5,19900.100000000093,1,15350.09999999986,4550.000000000233,0,,Slider,Excited Slider,9,object-115,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,302,23
743,1732044387381,19/11/2024 19:26:27,1732026387381,-5,19/11/2024 09:26:27,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,response,4,5666.699999999953,19883.5,19900.100000000093,5666.699999999953,19883.5,19900.100000000093,1,5666.699999999953,14233.40000000014,0,,Slider,Happy Slider,11,object-144,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,303,23
744,1732044387382,19/11/2024 19:26:27,1732026387382,-5,19/11/2024 09:26:27,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,response,71,16250.399999999907,19883.5,19900.100000000093,16250.399999999907,19883.5,19900.100000000093,1,16250.399999999907,3649.7000000001863,0,,Slider,Upset Slider,13,object-129,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,304,23
745,1732044387382,19/11/2024 19:26:27,1732026387382,-5,19/11/2024 09:26:27,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,response,62,6833.199999999953,19883.5,19900.100000000093,6833.199999999953,19883.5,19900.100000000093,1,6833.199999999953,13066.90000000014,0,,Slider,Sad Slider,15,object-131,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,305,23
746,1732044387383,19/11/2024 19:26:27,1732026387383,-5,19/11/2024 09:26:27,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,response,3,17966.899999999907,19883.5,19900.100000000093,17966.899999999907,19883.5,19900.100000000093,1,17966.899999999907,1933.2000000001863,0,,Slider,Satisfied Slider,17,object-133,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,306,23
747,1732044387384,19/11/2024 19:26:27,1732026387384,-5,19/11/2024 09:26:27,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,response,70,8316.59999999986,19883.5,19900.100000000093,8316.59999999986,19883.5,19900.100000000093,1,8316.59999999986,11583.500000000233,0,,Slider,Scared Slider,19,object-135,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,307,23
748,1732044387385,19/11/2024 19:26:27,1732026387385,-5,19/11/2024 09:26:27,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,28,Ratings,Ratings,j64n3q,1,response,2,19066.800000000047,19883.5,19900.100000000093,19066.800000000047,19883.5,19900.100000000093,1,19066.800000000047,833.3000000000466,0,,Slider,Joyful Slider,21,object-137,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,308,23
749,1732044390328,19/11/2024 19:26:30,1732026390328,-5,19/11/2024 09:26:30,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,13,Fixation_Image,Fixation Cross,aska1u,1,continue,,2966.5999999998603,2966.5999999998603,2966.5999999998603,2966.5999999998603,2966.5999999998603,2966.5999999998603,1,2966.5999999998603,0,0,,Fixation Timing,Fixation Cross,1,object-49,Fixation_Image,Ferret 1.jpg,,5,,,,,,,,,,,,308,23
750,1732044398328,19/11/2024 19:26:38,1732026398328,-5,19/11/2024 09:26:38,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,13,Fixation_Image,Image,uk5pr7,2,timedOut,,0,0,0,8001.000000006054,8000.200000000186,8001.000000006054,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Image,Ferret 1.jpg,,5,,,,,,,,,,,,308,23
751,1732044398355,19/11/2024 19:26:38,1732026398355,-5,19/11/2024 09:26:38,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Anxious Slider,3,object-107,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,308,23
752,1732044398356,19/11/2024 19:26:38,1732026398356,-5,19/11/2024 09:26:38,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Relaxed Slider,5,object-111,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,308,23
753,1732044398358,19/11/2024 19:26:38,1732026398358,-5,19/11/2024 09:26:38,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Gloomy Slider,7,object-114,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,308,23
754,1732044398359,19/11/2024 19:26:38,1732026398359,-5,19/11/2024 09:26:38,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Excited Slider,9,object-115,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,308,23
755,1732044398360,19/11/2024 19:26:38,1732026398360,-5,19/11/2024 09:26:38,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Happy Slider,11,object-144,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,308,23
756,1732044398361,19/11/2024 19:26:38,1732026398361,-5,19/11/2024 09:26:38,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Upset Slider,13,object-129,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,308,23
757,1732044398363,19/11/2024 19:26:38,1732026398363,-5,19/11/2024 09:26:38,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Sad Slider,15,object-131,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,308,23
758,1732044398364,19/11/2024 19:26:38,1732026398364,-5,19/11/2024 09:26:38,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Satisfied Slider,17,object-133,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,308,23
759,1732044398365,19/11/2024 19:26:38,1732026398365,-5,19/11/2024 09:26:38,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Scared Slider,19,object-135,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,308,23
760,1732044398366,19/11/2024 19:26:38,1732026398366,-5,19/11/2024 09:26:38,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Joyful Slider,21,object-137,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,308,23
761,1732044416622,19/11/2024 19:26:56,1732026416622,-5,19/11/2024 09:26:56,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,continue,,18294.800000005867,18283.399999999907,18294.800000005867,18294.800000005867,18283.399999999907,18294.800000005867,1,18294.800000005867,0,0,,Click To Continue,Continue,22,object-108,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,309,23
762,1732044416626,19/11/2024 19:26:56,1732026416626,-5,19/11/2024 09:26:56,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,response,60,1833.2999999998137,18283.399999999907,18298.600000002887,1833.2999999998137,18283.399999999907,18298.600000002887,1,1833.2999999998137,16465.300000003073,0,,Slider,Anxious Slider,3,object-107,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,310,23
763,1732044416626,19/11/2024 19:26:56,1732026416626,-5,19/11/2024 09:26:56,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,response,1,16266.799999999814,18283.399999999907,18299.100000002887,16266.799999999814,18283.399999999907,18299.100000002887,1,16266.799999999814,2032.3000000030734,0,,Slider,Relaxed Slider,5,object-111,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,311,23
764,1732044416627,19/11/2024 19:26:56,1732026416627,-5,19/11/2024 09:26:56,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,response,4,3050,18283.399999999907,18299.300000005867,3050,18283.399999999907,18299.300000005867,1,3050,15249.300000005867,0,,Slider,Gloomy Slider,7,object-114,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,312,23
765,1732044416627,19/11/2024 19:26:56,1732026416627,-5,19/11/2024 09:26:56,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,response,1,15250.09999999986,18283.399999999907,18299.600000002887,15250.09999999986,18283.399999999907,18299.600000002887,1,15250.09999999986,3049.500000003027,0,,Slider,Excited Slider,9,object-115,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,313,23
766,1732044416627,19/11/2024 19:26:56,1732026416627,-5,19/11/2024 09:26:56,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,response,4,4033.399999999907,18283.399999999907,18300,4033.399999999907,18283.399999999907,18300,1,4033.399999999907,14266.600000000093,0,,Slider,Happy Slider,11,object-144,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,314,23
767,1732044416628,19/11/2024 19:26:56,1732026416628,-5,19/11/2024 09:26:56,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,29,Ratings,Ratings,j64n3q,1,response,30,14100,18283.399999999907,18300,14100,18283.399999999907,18300,1,14100,4200,0,,Slider,Upset Slider,13,object-129,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,315,23
