Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Manipulation: Spreadsheet,Manipulation: correctAnswerCount,Manipulation: EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,stimuli,ShowProgressBar
12,1766169029600,19/12/2025 18:30:29,1766169028201,-5,19/12/2025 13:30:28,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,1,3,Screen 2,buttonB,response_button_text,1360.3999999761581,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1
13,1766169030589,19/12/2025 18:30:30,1766169029191,-5,19/12/2025 13:30:29,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,2,1,Screen 3,Zone3,timelimit_screen,999.5,,,,0,0,,,,1,,1,Trial,2,HugginsPitch_10_2.flac,1
14,1766169031059,19/12/2025 18:30:31,1766169029213,-5,19/12/2025 13:30:29,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,2,2,Screen 1,content,content_web_audio,1.899999976158142,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
15,1766169036623,19/12/2025 18:30:36,1766169035216,-5,19/12/2025 13:30:35,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,2,2,Screen 1,content,content_web_audio,6004.600000023842,,,,0,0,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
16,1766169039627,19/12/2025 18:30:39,1766169038229,-5,19/12/2025 13:30:38,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,2,3,Screen 2,buttonC,response_button_text,2986.1999999284744,,,3,1,0,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
17,1766169040700,19/12/2025 18:30:40,1766169039220,-5,19/12/2025 13:30:39,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,3,1,Screen 3,Zone3,timelimit_screen,999.6000000000058,,,,0,0,,,,1,,1,Trial,2,HugginsPitch_12_2.flac,1
18,1766169041064,19/12/2025 18:30:41,1766169039230,-5,19/12/2025 13:30:39,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,3,2,Screen 1,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
19,1766169046637,19/12/2025 18:30:46,1766169045237,-5,19/12/2025 13:30:45,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,3,2,Screen 1,content,content_web_audio,6006.899999976158,,,,0,0,,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
20,1766169056185,19/12/2025 18:30:56,1766169054788,-5,19/12/2025 13:30:54,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,3,3,Screen 2,buttonB,response_button_text,9525.299999952316,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
21,1766169057182,19/12/2025 18:30:57,1766169055783,-5,19/12/2025 13:30:55,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,4,1,Screen 3,Zone3,timelimit_screen,999.8000000000175,,,,0,0,,,,1,,1,Trial,3,HugginsPitch_4_3.flac,1
22,1766169057553,19/12/2025 18:30:57,1766169055806,-5,19/12/2025 13:30:55,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,4,2,Screen 1,content,content_web_audio,2.0999999046325684,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,3,HugginsPitch_4_3.flac,1
23,1766169063215,19/12/2025 18:31:03,1766169061813,-5,19/12/2025 13:31:01,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,4,2,Screen 1,content,content_web_audio,6007.199999928474,,,,0,0,,,,,,1,Trial,3,HugginsPitch_4_3.flac,1
24,1766169065113,19/12/2025 18:31:05,1766169063714,-5,19/12/2025 13:31:03,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,4,3,Screen 2,buttonC,response_button_text,1874.5,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_4_3.flac,1
25,1766169066096,19/12/2025 18:31:06,1766169064696,-5,19/12/2025 13:31:04,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,5,1,Screen 3,Zone3,timelimit_screen,999.6999999999825,,,,0,0,,,,1,,1,Trial,1,HugginsPitch_1_1.flac,1
26,1766169066599,19/12/2025 18:31:06,1766169064716,-5,19/12/2025 13:31:04,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,5,2,Screen 1,content,content_web_audio,1.7999999523162842,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
27,1766169072115,19/12/2025 18:31:12,1766169070719,-5,19/12/2025 13:31:10,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,5,2,Screen 1,content,content_web_audio,6004.199999928474,,,,0,0,,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
28,1766169073910,19/12/2025 18:31:13,1766169072511,-5,19/12/2025 13:31:12,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,5,3,Screen 2,buttonB,response_button_text,1763.6999999284744,,,2,1,0,,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
29,1766169074899,19/12/2025 18:31:14,1766169073493,-5,19/12/2025 13:31:13,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,6,1,Screen 3,Zone3,timelimit_screen,999.6999999999825,,,,0,0,,,,1,,1,Trial,3,HugginsPitch_11_3.flac,1
30,1766169075278,19/12/2025 18:31:15,1766169073516,-5,19/12/2025 13:31:13,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,6,2,Screen 1,content,content_web_audio,1.8000000715255737,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
31,1766169080922,19/12/2025 18:31:20,1766169079524,-5,19/12/2025 13:31:19,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,6,2,Screen 1,content,content_web_audio,6009.600000023842,,,,0,0,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
32,1766169187485,19/12/2025 18:33:07,1766169186083,-5,19/12/2025 13:33:06,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,6,3,Screen 2,buttonC,response_button_text,106531.60000002384,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
33,1766169190536,19/12/2025 18:33:10,1766169189127,-5,19/12/2025 13:33:09,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,3021.600000023842,,,,0,0,,,,,,,End,,,
34,1766169190984,19/12/2025 18:33:10,1766169189139,-5,19/12/2025 13:33:09,169297,29,task-cusq,repeat-xtpj#1,51537966,67e944da95c1ca7712027013,14784589,,complete,,69458e9435aaff9a6092e0bc,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1280x720,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,292458,,,,,,,,,,,,,,,
1,1766166285636,19/12/2025 17:44:45,1766166285202,-6,19/12/2025 11:44:45,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x911,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,
2,1766166289751,19/12/2025 17:44:49,1766166289337,-6,19/12/2025 11:44:49,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x911,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,2658.9000000059605,,,,0,0,,,,,,,Instructions,,,
3,1766166291940,19/12/2025 17:44:51,1766166291504,-6,19/12/2025 11:44:51,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x911,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,2161.7999999821186,,,AUDIO PLAY REQUESTED,1,0,,,,,,,Instructions,,,
4,1766166297636,19/12/2025 17:44:57,1766166297200,-6,19/12/2025 11:44:57,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x911,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,7875,,,,0,0,,,,,,,Instructions,,,
5,1766166414635,19/12/2025 17:46:54,1766166414235,-6,19/12/2025 11:46:54,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,117024,,,AUDIO PLAY REQUESTED,1,0,,,,,,,Instructions,,,
6,1766166420826,19/12/2025 17:47:00,1766166420427,-6,19/12/2025 11:47:00,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,123215.5,,,,0,0,,,,,,,Instructions,,,
7,1766166422307,19/12/2025 17:47:02,1766166421915,-6,19/12/2025 11:47:01,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,1483.5,,,,0,0,,,,,,,Instructions,,,
8,1766166424550,19/12/2025 17:47:04,1766166424155,-6,19/12/2025 11:47:04,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,2234.199999988079,,,,0,0,,,,,,,Instructions,,,
9,1766166425546,19/12/2025 17:47:05,1766166425154,-6,19/12/2025 11:47:05,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,1,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,0,,,,1,,1,Trial,1,HugginsPitch_1_1.flac,1
10,1766166425683,19/12/2025 17:47:05,1766166425158,-6,19/12/2025 11:47:05,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,1,2,Screen 1,content,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
11,1766166431564,19/12/2025 17:47:11,1766166431164,-6,19/12/2025 11:47:11,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,1,2,Screen 1,content,content_web_audio,6007,,,,0,0,,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
12,1766166432364,19/12/2025 17:47:12,1766166431971,-6,19/12/2025 11:47:11,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,1,3,Screen 2,buttonA,response_button_text,802.2000000178814,,,1,1,1,,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
13,1766166433577,19/12/2025 17:47:13,1766166432966,-6,19/12/2025 11:47:12,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,0,0,,,,1,,1,Trial,2,HugginsPitch_9_2.flac,1
14,1766166433724,19/12/2025 17:47:13,1766166432969,-6,19/12/2025 11:47:12,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,2,Screen 1,content,content_web_audio,0.4000000059604645,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
15,1766166439420,19/12/2025 17:47:19,1766166439026,-6,19/12/2025 11:47:19,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,2,Screen 1,content,content_web_audio,6057.300000011921,,,,0,0,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
16,1766166439927,19/12/2025 17:47:19,1766166439531,-6,19/12/2025 11:47:19,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,3,Screen 2,buttonB,response_button_text,500.39999997615814,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
17,1766166440928,19/12/2025 17:47:20,1766166440529,-6,19/12/2025 11:47:20,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,3,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,0,,,,1,,1,Trial,3,HugginsPitch_2_3.flac,1
18,1766166441074,19/12/2025 17:47:21,1766166440532,-6,19/12/2025 11:47:20,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,3,2,Screen 1,content,content_web_audio,0.4000000059604645,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1
19,1766166446945,19/12/2025 17:47:26,1766166446536,-6,19/12/2025 11:47:26,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,3,2,Screen 1,content,content_web_audio,6004.5,,,,0,0,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1
20,1766166447638,19/12/2025 17:47:27,1766166447235,-6,19/12/2025 11:47:27,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,3,3,Screen 2,buttonC,response_button_text,694.8000000119209,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1
21,1766166448642,19/12/2025 17:47:28,1766166448231,-6,19/12/2025 11:47:28,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,4,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,0,0,,,,1,,1,Trial,3,HugginsPitch_5_3.flac,1
22,1766166448805,19/12/2025 17:47:28,1766166448234,-6,19/12/2025 11:47:28,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,4,2,Screen 1,content,content_web_audio,0.4000000059604645,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1
23,1766166454644,19/12/2025 17:47:34,1766166454240,-6,19/12/2025 11:47:34,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,4,2,Screen 1,content,content_web_audio,6003.299999982119,,,,0,0,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1
24,1766166455215,19/12/2025 17:47:35,1766166454805,-6,19/12/2025 11:47:34,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,4,3,Screen 2,buttonC,response_button_text,561.6999999880791,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1
25,1766166456200,19/12/2025 17:47:36,1766166455796,-6,19/12/2025 11:47:35,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,5,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,0,,,,1,,1,Trial,3,HugginsPitch_11_3.flac,1
26,1766166456336,19/12/2025 17:47:36,1766166455799,-6,19/12/2025 11:47:35,169297,29,task-cusq,repeat-xtpj#1,51535290,66b504cd131c63b36b682b8d,14784591,,complete,,69458e41795f769b9292e8fa,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x1080,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,5,2,Screen 1,content,content_web_audio,0.29999998211860657,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
