Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: randomise_block,Spreadsheet: emotion_rating,Spreadsheet: randomise_trial,Spreadsheet: emotion,Spreadsheet: Audio,Spreadsheet: angry_rating,Spreadsheet: disgusted_rating,Spreadsheet: scared_rating,Spreadsheet: sad_rating,Spreadsheet: anxious_rating,Spreadsheet: happy_rating,Spreadsheet: proud_rating,Spreadsheet: excited_rating,Spreadsheet: joyful_rating,Spreadsheet: satisfied_rating,Manipulation: Spreadsheet
511,1721064970922,15/07/2024 17:36:10,1721050570922,-4,15/07/2024 09:36:10,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,20,Ratings,Rating 1,j64n3q,1,response,50,2933.4000000000233,20033.5,20049.099999988102,2933.4000000000233,20033.5,20049.099999988102,1,2933.4000000000233,17115.69999998808,0,,Slider,Anxious Slider,3,object-107,Ratings,Flood 1.jpg,11,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
512,1721064970922,15/07/2024 17:36:10,1721050570922,-4,15/07/2024 09:36:10,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,20,Ratings,Rating 1,j64n3q,1,response,8,18716.900000000023,20033.5,20049.799999991083,18716.900000000023,20033.5,20049.799999991083,1,18716.900000000023,1332.8999999910593,0,,Slider,Satisfied Slider,5,object-111,Ratings,Flood 1.jpg,11,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
513,1721064970923,15/07/2024 17:36:10,1721050570923,-4,15/07/2024 09:36:10,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,20,Ratings,Rating 1,j64n3q,1,response,15,4516.70000000007,20033.5,20050.099999988102,4516.70000000007,20033.5,20050.099999988102,1,4516.70000000007,15533.399999988033,0,,Slider,Angry Slider,7,object-114,Ratings,Flood 1.jpg,11,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
514,1721064970924,15/07/2024 17:36:10,1721050570924,-4,15/07/2024 09:36:10,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,20,Ratings,Rating 1,j64n3q,1,response,5,17583.5,20033.5,20050.199999999953,17583.5,20033.5,20050.199999999953,1,17583.5,2466.6999999999534,0,,Slider,Excited Slider,9,object-115,Ratings,Flood 1.jpg,11,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
515,1721064970924,15/07/2024 17:36:10,1721050570924,-4,15/07/2024 09:36:10,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,20,Ratings,Rating 1,j64n3q,1,response,13,6333.300000000047,20033.5,20050.199999999953,6333.300000000047,20033.5,20050.199999999953,1,6333.300000000047,13716.899999999907,0,,Slider,Happy Slider,11,object-144,Ratings,Flood 1.jpg,11,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
516,1721064970925,15/07/2024 17:36:10,1721050570925,-4,15/07/2024 09:36:10,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,20,Ratings,Rating 1,j64n3q,1,response,11,14950.099999999977,20033.5,20050.199999999953,14950.099999999977,20033.5,20050.199999999953,1,14950.099999999977,5100.099999999977,0,,Slider,Disgusted Slider,13,object-129,Ratings,Flood 1.jpg,11,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
517,1721064970926,15/07/2024 17:36:10,1721050570926,-4,15/07/2024 09:36:10,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,20,Ratings,Rating 1,j64n3q,1,response,50,7500.099999999977,20033.5,20050.199999999953,7500.099999999977,20033.5,20050.199999999953,1,7500.099999999977,12550.099999999977,0,,Slider,Sad Slider,15,object-131,Ratings,Flood 1.jpg,11,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
518,1721064970926,15/07/2024 17:36:10,1721050570926,-4,15/07/2024 09:36:10,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,20,Ratings,Rating 1,j64n3q,1,response,6,16233.400000000023,20033.5,20050.199999999953,16233.400000000023,20033.5,20050.199999999953,1,16233.400000000023,3816.79999999993,0,,Slider,Proud Slider,17,object-133,Ratings,Flood 1.jpg,11,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
519,1721064970926,15/07/2024 17:36:10,1721050570926,-4,15/07/2024 09:36:10,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,20,Ratings,Rating 1,j64n3q,1,response,28,9300.099999999977,20033.5,20050.199999999953,9300.099999999977,20033.5,20050.199999999953,1,9300.099999999977,10750.099999999977,0,,Slider,Scared Slider,19,object-135,Ratings,Flood 1.jpg,11,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
520,1721064970927,15/07/2024 17:36:10,1721050570927,-4,15/07/2024 09:36:10,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,20,Ratings,Rating 1,j64n3q,1,response,6,10616.70000000007,20033.5,20050.199999999953,10616.70000000007,20033.5,20050.199999999953,1,10616.70000000007,9433.499999999884,0,,Slider,Joyful Slider,21,object-137,Ratings,Flood 1.jpg,11,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
521,1721064973873,15/07/2024 17:36:13,1721050573873,-4,15/07/2024 09:36:13,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,11,Fixation_Image,Fixation Cross,aska1u,1,continue,,2966.8000000000466,2966.8000000000466,2966.8000000000466,2966.8000000000466,2966.8000000000466,2966.8000000000466,1,2966.8000000000466,0,0,,Fixation Timing,Fixation Cross,1,object-49,Fixation_Image,Rocks 1.jpg,18,,,,,,,,,,,,,,,
522,1721064981873,15/07/2024 17:36:21,1721050581873,-4,15/07/2024 09:36:21,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,11,Fixation_Image,Image,uk5pr7,2,timedOut,,0,0,0,8000.3999999969965,7999.900000000023,8000.3999999969965,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Image,Rocks 1.jpg,18,,,,,,,,,,,,,,,
523,1721064981903,15/07/2024 17:36:21,1721050581903,-4,15/07/2024 09:36:21,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Anxious Slider,3,object-107,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
524,1721064981903,15/07/2024 17:36:21,1721050581903,-4,15/07/2024 09:36:21,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Satisfied Slider,5,object-111,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
525,1721064981903,15/07/2024 17:36:21,1721050581903,-4,15/07/2024 09:36:21,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Angry Slider,7,object-114,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
526,1721064981904,15/07/2024 17:36:21,1721050581904,-4,15/07/2024 09:36:21,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Excited Slider,9,object-115,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
527,1721064981904,15/07/2024 17:36:21,1721050581904,-4,15/07/2024 09:36:21,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Happy Slider,11,object-144,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
528,1721064981904,15/07/2024 17:36:21,1721050581904,-4,15/07/2024 09:36:21,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Disgusted Slider,13,object-129,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
529,1721064981904,15/07/2024 17:36:21,1721050581904,-4,15/07/2024 09:36:21,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Sad Slider,15,object-131,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
530,1721064981905,15/07/2024 17:36:21,1721050581905,-4,15/07/2024 09:36:21,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Proud Slider,17,object-133,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
531,1721064981905,15/07/2024 17:36:21,1721050581905,-4,15/07/2024 09:36:21,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Scared Slider,19,object-135,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
532,1721064981905,15/07/2024 17:36:21,1721050581905,-4,15/07/2024 09:36:21,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Joyful Slider,21,object-137,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
533,1721065001066,15/07/2024 17:36:41,1721050601066,-4,15/07/2024 09:36:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,continue,,19193.099999991013,19183.599999999977,19193.099999991013,19193.099999991013,19183.599999999977,19193.099999991013,1,19193.099999991013,0,0,,Click To Continue,Continue,22,object-108,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
534,1721065001073,15/07/2024 17:36:41,1721050601073,-4,15/07/2024 09:36:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,response,5,2233.399999999907,19183.599999999977,19199.699999999953,2233.399999999907,19183.599999999977,19199.699999999953,1,2233.399999999907,16966.300000000047,0,,Slider,Anxious Slider,3,object-107,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
535,1721065001073,15/07/2024 17:36:41,1721050601073,-4,15/07/2024 09:36:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,response,47,16200.199999999953,19183.599999999977,19200.300000000047,16200.199999999953,19183.599999999977,19200.300000000047,1,16200.199999999953,3000.100000000093,0,,Slider,Satisfied Slider,5,object-111,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
536,1721065001074,15/07/2024 17:36:41,1721050601074,-4,15/07/2024 09:36:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,response,4,3633.5,19183.599999999977,19200.300000000047,3633.5,19183.599999999977,19200.300000000047,1,3633.5,15566.800000000047,0,,Slider,Angry Slider,7,object-114,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
537,1721065001075,15/07/2024 17:36:41,1721050601075,-4,15/07/2024 09:36:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,response,64,15200.199999999953,19183.599999999977,19200.300000000047,15200.199999999953,19183.599999999977,19200.300000000047,1,15200.199999999953,4000.100000000093,0,,Slider,Excited Slider,9,object-115,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
538,1721065001076,15/07/2024 17:36:41,1721050601076,-4,15/07/2024 09:36:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,response,75,5117.29999999993,19183.599999999977,19200.300000000047,5117.29999999993,19183.599999999977,19200.300000000047,1,5117.29999999993,14083.000000000116,0,,Slider,Happy Slider,11,object-144,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
539,1721065001076,15/07/2024 17:36:41,1721050601076,-4,15/07/2024 09:36:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,response,9,13383.599999999977,19183.599999999977,19200.300000000047,13383.599999999977,19183.599999999977,19200.300000000047,1,13383.599999999977,5816.70000000007,0,,Slider,Disgusted Slider,13,object-129,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
540,1721065001077,15/07/2024 17:36:41,1721050601077,-4,15/07/2024 09:36:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,response,5,6500.099999999977,19183.599999999977,19200.300000000047,6500.099999999977,19183.599999999977,19200.300000000047,1,6500.099999999977,12700.20000000007,0,,Slider,Sad Slider,15,object-131,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
541,1721065001078,15/07/2024 17:36:41,1721050601078,-4,15/07/2024 09:36:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,response,1,11317.599999999977,19183.599999999977,19200.300000000047,11317.599999999977,19183.599999999977,19200.300000000047,1,11317.599999999977,7882.70000000007,0,,Slider,Proud Slider,17,object-133,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
542,1721065001078,15/07/2024 17:36:41,1721050601078,-4,15/07/2024 09:36:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,response,4,7900.199999999953,19183.599999999977,19200.300000000047,7900.199999999953,19183.599999999977,19200.300000000047,1,7900.199999999953,11300.100000000093,0,,Slider,Scared Slider,19,object-135,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
543,1721065001079,15/07/2024 17:36:41,1721050601079,-4,15/07/2024 09:36:41,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,21,Ratings,Rating 1,j64n3q,1,response,66,10133.599999999977,19183.599999999977,19200.300000000047,10133.599999999977,19183.599999999977,19200.300000000047,1,10133.599999999977,9066.70000000007,0,,Slider,Joyful Slider,21,object-137,Ratings,Rocks 1.jpg,18,,,,,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
544,1721065004024,15/07/2024 17:36:44,1721050604024,-4,15/07/2024 09:36:44,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,11,Fixation_Music,Screen 1,9dr1nk,1,continue,,2966.6999999999534,2966.6999999999534,2966.6999999999534,2966.6999999999534,2966.6999999999534,2966.6999999999534,1,2966.6999999999534,0,0,,Fixation Timing,Fixation Cross,1,object-99,Fixation_Music,,33,,,,5_pieceB_calm_sad_anxious_3.mp3,,,,,,,,,,,
545,1721065004028,15/07/2024 17:36:44,1721050604028,-4,15/07/2024 09:36:44,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,11,Fixation_Music,Screen 2,kaqnbx,2,info,audio started,0,0,0,4.900000000023283,0,4.900000000023283,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,33,,,,5_pieceB_calm_sad_anxious_3.mp3,,,,,,,,,,,
546,1721065012023,15/07/2024 17:36:52,1721050612023,-4,15/07/2024 09:36:52,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,11,Fixation_Music,Screen 2,kaqnbx,2,timedOut,,0,0,0,8000.400000000023,8000,8000.400000000023,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Music,,33,,,,5_pieceB_calm_sad_anxious_3.mp3,,,,,,,,,,,
547,1721065012702,15/07/2024 17:36:52,1721050612702,-4,15/07/2024 09:36:52,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,11,Fixation_Music,Screen 2,kaqnbx,2,info,audio finished,0,0,0,8678.799999991083,8666.70000000007,8678.799999991083,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,33,,,,5_pieceB_calm_sad_anxious_3.mp3,,,,,,,,,,,
548,1721065012702,15/07/2024 17:36:52,1721050612702,-4,15/07/2024 09:36:52,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,11,Fixation_Music,Screen 2,kaqnbx,2,continue,,0,0,0,8678.900000000023,8666.70000000007,8678.900000000023,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,33,,,,5_pieceB_calm_sad_anxious_3.mp3,,,,,,,,,,,
549,1721065012713,15/07/2024 17:36:52,1721050612713,-4,15/07/2024 09:36:52,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,22,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Anxious Slider,3,object-107,Ratings,,33,,,,5_pieceB_calm_sad_anxious_3.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
550,1721065012713,15/07/2024 17:36:52,1721050612713,-4,15/07/2024 09:36:52,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,22,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Satisfied Slider,5,object-111,Ratings,,33,,,,5_pieceB_calm_sad_anxious_3.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
551,1721065012713,15/07/2024 17:36:52,1721050612713,-4,15/07/2024 09:36:52,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,22,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Angry Slider,7,object-114,Ratings,,33,,,,5_pieceB_calm_sad_anxious_3.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
552,1721065012714,15/07/2024 17:36:52,1721050612714,-4,15/07/2024 09:36:52,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,22,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Excited Slider,9,object-115,Ratings,,33,,,,5_pieceB_calm_sad_anxious_3.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
553,1721065012714,15/07/2024 17:36:52,1721050612714,-4,15/07/2024 09:36:52,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,22,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Happy Slider,11,object-144,Ratings,,33,,,,5_pieceB_calm_sad_anxious_3.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
554,1721065012714,15/07/2024 17:36:52,1721050612714,-4,15/07/2024 09:36:52,169297,9,task-6dig,,38981793,TEAM_YA_031,11429980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,,,0,rating-task,9,Spreadsheet,Spreadsheet,22,Ratings,Rating 1,j64n3q,1,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Disgusted Slider,13,object-129,Ratings,,33,,,,5_pieceB_calm_sad_anxious_3.mp3,angry,disgusted,scared,sad,anxious,happy,proud,excited,joyful,satisfied,
