"","Participant.Public.ID","gloomy","sad","scared","anxious","upset","stim","condition"
"23","62a889993e01c9e01ee7066e",0,0,0,0,0,"Rainbow 2.jpg","pic"
"24","62a889993e01c9e01ee7066e",0,0,0,0,0,"Clean 1.jpg","pic"
"25","62a889993e01c9e01ee7066e",0,0,0,0,0,"Fireworks 6.jpg","pic"
"26","62a889993e01c9e01ee7066e",0,0,0,0,0,"Rocks 1.jpg","pic"
"27","62a889993e01c9e01ee7066e",15,30,0,20,5,"Flood 1.jpg","pic"
"28","62a889993e01c9e01ee7066e",0,0,5,30,15,"Ferret 1.jpg","pic"
"29","62a889993e01c9e01ee7066e",0,0,0,0,0,"Prison 2.jpg","pic"
"30","62a889993e01c9e01ee7066e",0,10,5,0,25,"Toilet 4.jpg","pic"
"31","62a889993e01c9e01ee7066e",10,0,0,25,10,"Garbage dump 1.jpg","pic"
"32","62a889993e01c9e01ee7066e",0,0,0,0,0,"Heart 3.jpg","pic"
"33","66f9a40196d53f05f2232cff",0,0,0,0,0,"Heart 3.jpg","pic"
"34","66f9a40196d53f05f2232cff",15,15,0,5,15,"Flood 1.jpg","pic"
"35","66f9a40196d53f05f2232cff",70,70,10,30,60,"Prison 2.jpg","pic"
"36","66f9a40196d53f05f2232cff",70,0,60,70,50,"Toilet 4.jpg","pic"
"37","66f9a40196d53f05f2232cff",0,0,0,0,0,"Beach 1.jpg","pic"
"38","66f9a40196d53f05f2232cff",0,0,10,35,10,"Ferret 1.jpg","pic"
"39","66f9a40196d53f05f2232cff",0,0,0,0,0,"Rainbow 2.jpg","pic"
"40","66f9a40196d53f05f2232cff",0,0,0,0,1,"Lake 12.jpg","pic"
"41","66f9a40196d53f05f2232cff",0,0,0,0,0,"Snow 1.jpg","pic"
"42","66f9a40196d53f05f2232cff",80,89,75,70,80,"Destruction 2.jpg","pic"
"43","66f9a40196d53f05f2232cff",0,0,0,0,0,"Rocks 1.jpg","pic"
"44","66f9a40196d53f05f2232cff",0,0,0,0,0,"Clean 1.jpg","pic"
"45","66f9a40196d53f05f2232cff",0,0,0,0,0,"Dirt 1.jpg","pic"
"46","66f9a40196d53f05f2232cff",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"47","66f9a40196d53f05f2232cff",60,70,60,70,70,"Fire 10.jpg","pic"
"48","66f9a40196d53f05f2232cff",0,0,0,0,0,"Fireworks 6.jpg","pic"
"49","62d43cee3d60ac98c1dcacc8",0,0,0,0,0,"Beach 1.jpg","pic"
"50","62d43cee3d60ac98c1dcacc8",100,100,100,100,100,"Destruction 2.jpg","pic"
"51","62d43cee3d60ac98c1dcacc8",0,0,0,0,0,"Clean 1.jpg","pic"
"52","62d43cee3d60ac98c1dcacc8",0,0,0,0,0,"Lake 12.jpg","pic"
"53","62d43cee3d60ac98c1dcacc8",0,0,0,0,0,"Heart 3.jpg","pic"
"54","62d43cee3d60ac98c1dcacc8",0,0,0,0,0,"Rainbow 2.jpg","pic"
"55","62d43cee3d60ac98c1dcacc8",85,80,75,80,75,"Dirt 1.jpg","pic"
"56","62d43cee3d60ac98c1dcacc8",0,0,0,0,0,"Rocks 1.jpg","pic"
"57","62d43cee3d60ac98c1dcacc8",95,90,80,85,100,"Toilet 4.jpg","pic"
"58","62d43cee3d60ac98c1dcacc8",100,100,90,85,100,"Ferret 1.jpg","pic"
"59","62d43cee3d60ac98c1dcacc8",80,75,0,0,80,"Garbage dump 1.jpg","pic"
"60","62d43cee3d60ac98c1dcacc8",100,100,100,100,100,"Prison 2.jpg","pic"
"61","62d43cee3d60ac98c1dcacc8",0,0,0,0,0,"Fireworks 6.jpg","pic"
"62","62d43cee3d60ac98c1dcacc8",55,50,0,0,50,"Snow 1.jpg","pic"
"63","62d43cee3d60ac98c1dcacc8",100,100,100,100,100,"Fire 10.jpg","pic"
"64","62d43cee3d60ac98c1dcacc8",100,100,100,100,100,"Flood 1.jpg","pic"
"65","597761dfd5ddf60001d14b20",0,0,0,0,0,"Rocks 1.jpg","pic"
"66","597761dfd5ddf60001d14b20",41,54,43,59,24,"Flood 1.jpg","pic"
"67","597761dfd5ddf60001d14b20",0,0,0,0,0,"Fireworks 6.jpg","pic"
"68","597761dfd5ddf60001d14b20",84,100,70,70,0,"Destruction 2.jpg","pic"
"69","597761dfd5ddf60001d14b20",100,55,0,40,20,"Prison 2.jpg","pic"
"70","597761dfd5ddf60001d14b20",0,0,0,0,0,"Clean 1.jpg","pic"
"71","597761dfd5ddf60001d14b20",20,0,0,40,15,"Snow 1.jpg","pic"
"72","597761dfd5ddf60001d14b20",0,0,0,0,0,"Rainbow 2.jpg","pic"
"73","597761dfd5ddf60001d14b20",0,0,0,0,0,"Beach 1.jpg","pic"
"74","597761dfd5ddf60001d14b20",0,0,0,0,0,"Dirt 1.jpg","pic"
"75","597761dfd5ddf60001d14b20",50,65,50,65,30,"Fire 10.jpg","pic"
"76","597761dfd5ddf60001d14b20",70,100,0,0,70,"Garbage dump 1.jpg","pic"
"77","597761dfd5ddf60001d14b20",0,0,0,0,0,"Heart 3.jpg","pic"
"78","597761dfd5ddf60001d14b20",0,0,45,65,0,"Ferret 1.jpg","pic"
"79","597761dfd5ddf60001d14b20",0,0,0,0,0,"Toilet 4.jpg","pic"
"80","597761dfd5ddf60001d14b20",0,0,0,0,0,"Lake 12.jpg","pic"
"81","60dfa0f80964725cfdab1685",0,0,0,0,0,"Rainbow 2.jpg","pic"
"82","60dfa0f80964725cfdab1685",0,0,72,70,71,"Fire 10.jpg","pic"
"83","60dfa0f80964725cfdab1685",0,61,65,39,41,"Destruction 2.jpg","pic"
"84","60dfa0f80964725cfdab1685",0,0,61,45,0,"Ferret 1.jpg","pic"
"85","60dfa0f80964725cfdab1685",0,0,0,0,0,"Rocks 1.jpg","pic"
"86","60dfa0f80964725cfdab1685",0,0,0,0,0,"Snow 1.jpg","pic"
"87","60dfa0f80964725cfdab1685",84,69,40,0,0,"Prison 2.jpg","pic"
"88","60dfa0f80964725cfdab1685",80,0,38,0,0,"Toilet 4.jpg","pic"
"89","60dfa0f80964725cfdab1685",0,0,0,0,0,"Clean 1.jpg","pic"
"90","60dfa0f80964725cfdab1685",0,0,0,0,0,"Fireworks 6.jpg","pic"
"91","60dfa0f80964725cfdab1685",0,0,0,0,0,"Lake 12.jpg","pic"
"92","60dfa0f80964725cfdab1685",0,0,0,0,0,"Beach 1.jpg","pic"
"93","60dfa0f80964725cfdab1685",62,0,64,55,0,"Dirt 1.jpg","pic"
"94","60dfa0f80964725cfdab1685",76,84,0,0,48,"Garbage dump 1.jpg","pic"
"95","60dfa0f80964725cfdab1685",100,77,100,100,46,"Flood 1.jpg","pic"
"96","60dfa0f80964725cfdab1685",24,0,0,0,0,"Heart 3.jpg","pic"
"97","5c37aa8b832a8400010983b3",8,6,0,13,55,"Garbage dump 1.jpg","pic"
"98","5c37aa8b832a8400010983b3",0,30,1,0,24,"Beach 1.jpg","pic"
"99","5c37aa8b832a8400010983b3",24,76,35,58,49,"Prison 2.jpg","pic"
"100","5c37aa8b832a8400010983b3",0,7,0,13,0,"Snow 1.jpg","pic"
"101","5c37aa8b832a8400010983b3",0,0,15,4,5,"Lake 12.jpg","pic"
"102","5c37aa8b832a8400010983b3",0,0,16,35,20,"Rocks 1.jpg","pic"
"103","5c37aa8b832a8400010983b3",0,0,10,15,9,"Fireworks 6.jpg","pic"
"104","5c37aa8b832a8400010983b3",44,41,30,66,30,"Fire 10.jpg","pic"
"105","5c37aa8b832a8400010983b3",0,40,0,0,5,"Heart 3.jpg","pic"
"106","5c37aa8b832a8400010983b3",15,20,45,49,75,"Toilet 4.jpg","pic"
"107","5c37aa8b832a8400010983b3",0,10,60,75,45,"Ferret 1.jpg","pic"
"108","5c37aa8b832a8400010983b3",50,50,15,30,50,"Destruction 2.jpg","pic"
"109","5c37aa8b832a8400010983b3",40,60,65,90,30,"Flood 1.jpg","pic"
"110","5c37aa8b832a8400010983b3",0,10,0,0,0,"Rainbow 2.jpg","pic"
"111","5c37aa8b832a8400010983b3",0,0,0,0,0,"Clean 1.jpg","pic"
"112","5c37aa8b832a8400010983b3",0,0,30,60,70,"Dirt 1.jpg","pic"
"113","60abe580aa82f25a7acc9800",11,9,0,8,20,"Dirt 1.jpg","pic"
"114","60abe580aa82f25a7acc9800",0,0,25,64,0,"Ferret 1.jpg","pic"
"115","60abe580aa82f25a7acc9800",0,0,0,0,0,"Snow 1.jpg","pic"
"116","60abe580aa82f25a7acc9800",0,0,5,22,0,"Beach 1.jpg","pic"
"117","60abe580aa82f25a7acc9800",0,0,0,0,0,"Rocks 1.jpg","pic"
"118","60abe580aa82f25a7acc9800",0,19,0,0,0,"Heart 3.jpg","pic"
"119","60abe580aa82f25a7acc9800",0,0,0,0,0,"Clean 1.jpg","pic"
"120","60abe580aa82f25a7acc9800",27,59,7,19,33,"Flood 1.jpg","pic"
"121","60abe580aa82f25a7acc9800",20,22,34,62,65,"Fire 10.jpg","pic"
"122","60abe580aa82f25a7acc9800",7,20,18,35,62,"Destruction 2.jpg","pic"
"123","60abe580aa82f25a7acc9800",0,0,0,8,9,"Toilet 4.jpg","pic"
"124","60abe580aa82f25a7acc9800",0,0,0,0,0,"Rainbow 2.jpg","pic"
"125","60abe580aa82f25a7acc9800",55,28,0,14,50,"Prison 2.jpg","pic"
"126","60abe580aa82f25a7acc9800",0,0,0,0,0,"Fireworks 6.jpg","pic"
"127","60abe580aa82f25a7acc9800",0,0,0,0,0,"Lake 12.jpg","pic"
"128","60abe580aa82f25a7acc9800",0,8,0,0,15,"Garbage dump 1.jpg","pic"
"129","546ec14dfdf99b2bc7ebd032",27,22,27,18,36,"Dirt 1.jpg","pic"
"130","546ec14dfdf99b2bc7ebd032",36,43,41,46,30,"Fire 10.jpg","pic"
"131","546ec14dfdf99b2bc7ebd032",32,18,34,41,59,"Toilet 4.jpg","pic"
"132","546ec14dfdf99b2bc7ebd032",0,0,0,0,0,"Lake 12.jpg","pic"
"133","546ec14dfdf99b2bc7ebd032",36,26,23,35,45,"Destruction 2.jpg","pic"
"134","546ec14dfdf99b2bc7ebd032",0,0,0,0,0,"Beach 1.jpg","pic"
"135","546ec14dfdf99b2bc7ebd032",0,0,0,0,0,"Snow 1.jpg","pic"
"136","546ec14dfdf99b2bc7ebd032",48,54,37,58,57,"Flood 1.jpg","pic"
"137","546ec14dfdf99b2bc7ebd032",0,7,3,9,0,"Rocks 1.jpg","pic"
"138","546ec14dfdf99b2bc7ebd032",31,11,53,55,42,"Ferret 1.jpg","pic"
"139","546ec14dfdf99b2bc7ebd032",0,6,0,0,16,"Heart 3.jpg","pic"
"140","546ec14dfdf99b2bc7ebd032",0,0,0,0,0,"Rainbow 2.jpg","pic"
"141","546ec14dfdf99b2bc7ebd032",52,42,43,45,42,"Prison 2.jpg","pic"
"142","546ec14dfdf99b2bc7ebd032",66,40,21,54,38,"Garbage dump 1.jpg","pic"
"143","546ec14dfdf99b2bc7ebd032",0,0,33,8,6,"Fireworks 6.jpg","pic"
"144","546ec14dfdf99b2bc7ebd032",0,4,0,0,9,"Clean 1.jpg","pic"
"145","6785704c3b1ab8813a4958b0",11,12,0,0,0,"Flood 1.jpg","pic"
"146","6785704c3b1ab8813a4958b0",12,17,0,0,0,"Prison 2.jpg","pic"
"147","6785704c3b1ab8813a4958b0",9,3,10,5,0,"Toilet 4.jpg","pic"
"148","6785704c3b1ab8813a4958b0",0,7,0,0,0,"Heart 3.jpg","pic"
"149","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Fireworks 6.jpg","pic"
"150","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Clean 1.jpg","pic"
"151","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Dirt 1.jpg","pic"
"152","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Lake 12.jpg","pic"
"153","6785704c3b1ab8813a4958b0",0,7,0,9,21,"Garbage dump 1.jpg","pic"
"154","6785704c3b1ab8813a4958b0",0,0,0,0,7,"Rainbow 2.jpg","pic"
"155","6785704c3b1ab8813a4958b0",0,7,0,7,11,"Destruction 2.jpg","pic"
"156","6785704c3b1ab8813a4958b0",5,9,0,6,19,"Fire 10.jpg","pic"
"157","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Snow 1.jpg","pic"
"158","6785704c3b1ab8813a4958b0",0,0,0,15,8,"Beach 1.jpg","pic"
"159","6785704c3b1ab8813a4958b0",3,4,0,0,0,"Rocks 1.jpg","pic"
"160","6785704c3b1ab8813a4958b0",0,0,4,0,84,"Ferret 1.jpg","pic"
"161","5c4723041fba0b0001fca7c3",0,0,0,9,0,"Snow 1.jpg","pic"
"162","5c4723041fba0b0001fca7c3",0,0,0,0,0,"Beach 1.jpg","pic"
"163","5c4723041fba0b0001fca7c3",6,9,11,19,3,"Fire 10.jpg","pic"
"164","5c4723041fba0b0001fca7c3",14,76,63,79,80,"Destruction 2.jpg","pic"
"165","5c4723041fba0b0001fca7c3",22,62,45,13,59,"Dirt 1.jpg","pic"
"166","5c4723041fba0b0001fca7c3",0,3,3,5,0,"Rainbow 2.jpg","pic"
"167","5c4723041fba0b0001fca7c3",1,0,0,32,0,"Fireworks 6.jpg","pic"
"168","5c4723041fba0b0001fca7c3",7,5,5,2,12,"Heart 3.jpg","pic"
"169","5c4723041fba0b0001fca7c3",46,28,0,6,51,"Garbage dump 1.jpg","pic"
"170","5c4723041fba0b0001fca7c3",0,14,4,0,0,"Rocks 1.jpg","pic"
"171","5c4723041fba0b0001fca7c3",52,79,59,74,69,"Flood 1.jpg","pic"
"172","5c4723041fba0b0001fca7c3",0,0,0,0,0,"Clean 1.jpg","pic"
"173","5c4723041fba0b0001fca7c3",53,69,59,65,65,"Prison 2.jpg","pic"
"174","5c4723041fba0b0001fca7c3",0,20,0,0,22,"Ferret 1.jpg","pic"
"175","5c4723041fba0b0001fca7c3",24,35,10,19,0,"Toilet 4.jpg","pic"
"176","5c4723041fba0b0001fca7c3",0,0,0,0,0,"Lake 12.jpg","pic"
"177","67d29a840debd6b228515177",0,83,0,1,0,"Garbage dump 1.jpg","pic"
"178","67d29a840debd6b228515177",65,100,89,68,100,"Fire 10.jpg","pic"
"179","67d29a840debd6b228515177",0,0,0,0,0,"Rainbow 2.jpg","pic"
"180","67d29a840debd6b228515177",19,60,100,65,29,"Ferret 1.jpg","pic"
"181","67d29a840debd6b228515177",0,0,0,0,0,"Clean 1.jpg","pic"
"182","67d29a840debd6b228515177",0,0,0,0,0,"Rocks 1.jpg","pic"
"183","67d29a840debd6b228515177",58,100,100,58,100,"Destruction 2.jpg","pic"
"184","67d29a840debd6b228515177",0,0,0,0,0,"Lake 12.jpg","pic"
"185","67d29a840debd6b228515177",0,0,0,0,0,"Prison 2.jpg","pic"
"186","67d29a840debd6b228515177",0,0,0,0,0,"Toilet 4.jpg","pic"
"187","67d29a840debd6b228515177",0,0,0,0,0,"Fireworks 6.jpg","pic"
"188","67d29a840debd6b228515177",0,0,0,0,0,"Heart 3.jpg","pic"
"189","67d29a840debd6b228515177",52,80,78,66,88,"Flood 1.jpg","pic"
"190","67d29a840debd6b228515177",0,0,0,0,0,"Beach 1.jpg","pic"
"191","67d29a840debd6b228515177",0,0,0,0,0,"Dirt 1.jpg","pic"
"192","67d29a840debd6b228515177",0,0,0,0,0,"Snow 1.jpg","pic"
"193","65bf9aeb592e888df327d648",0,0,0,0,0,"Heart 3.jpg","pic"
"194","65bf9aeb592e888df327d648",19,16,0,35,11,"Flood 1.jpg","pic"
"195","65bf9aeb592e888df327d648",0,0,0,0,0,"Clean 1.jpg","pic"
"196","65bf9aeb592e888df327d648",11,0,12,38,0,"Prison 2.jpg","pic"
"197","65bf9aeb592e888df327d648",9,0,0,0,0,"Toilet 4.jpg","pic"
"198","65bf9aeb592e888df327d648",0,0,0,0,0,"Beach 1.jpg","pic"
"199","65bf9aeb592e888df327d648",0,0,0,0,0,"Rocks 1.jpg","pic"
"200","65bf9aeb592e888df327d648",0,0,0,0,0,"Rainbow 2.jpg","pic"
"201","65bf9aeb592e888df327d648",37,0,0,0,0,"Fire 10.jpg","pic"
"202","65bf9aeb592e888df327d648",25,0,0,0,0,"Fireworks 6.jpg","pic"
"203","65bf9aeb592e888df327d648",0,0,0,0,0,"Lake 12.jpg","pic"
"204","65bf9aeb592e888df327d648",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"205","65bf9aeb592e888df327d648",0,0,0,0,0,"Dirt 1.jpg","pic"
"206","65bf9aeb592e888df327d648",0,0,0,0,0,"Snow 1.jpg","pic"
"207","65bf9aeb592e888df327d648",0,0,30,0,0,"Ferret 1.jpg","pic"
"208","65bf9aeb592e888df327d648",0,0,0,0,0,"Destruction 2.jpg","pic"
"209","6548f960db60a00d76e92695",64,29,3,32,62,"Garbage dump 1.jpg","pic"
"210","6548f960db60a00d76e92695",80,5,16,87,39,"Ferret 1.jpg","pic"
"211","6548f960db60a00d76e92695",76,44,8,75,55,"Destruction 2.jpg","pic"
"212","6548f960db60a00d76e92695",74,28,37,68,46,"Fire 10.jpg","pic"
"213","6548f960db60a00d76e92695",0,0,0,0,0,"Clean 1.jpg","pic"
"214","6548f960db60a00d76e92695",0,0,0,0,0,"Snow 1.jpg","pic"
"215","6548f960db60a00d76e92695",0,0,1,0,0,"Beach 1.jpg","pic"
"216","6548f960db60a00d76e92695",63,32,42,61,63,"Flood 1.jpg","pic"
"217","6548f960db60a00d76e92695",100,74,55,84,70,"Toilet 4.jpg","pic"
"218","6548f960db60a00d76e92695",0,0,1,0,0,"Lake 12.jpg","pic"
"219","6548f960db60a00d76e92695",0,0,1,0,0,"Heart 3.jpg","pic"
"220","6548f960db60a00d76e92695",0,0,0,0,0,"Rainbow 2.jpg","pic"
"221","6548f960db60a00d76e92695",67,51,0,0,49,"Dirt 1.jpg","pic"
"222","6548f960db60a00d76e92695",0,0,1,0,0,"Fireworks 6.jpg","pic"
"223","6548f960db60a00d76e92695",0,0,2,0,0,"Rocks 1.jpg","pic"
"224","6548f960db60a00d76e92695",100,100,61,100,100,"Prison 2.jpg","pic"
"225","66f8522292767238ed42ebbd",0,0,0,0,0,"Dirt 1.jpg","pic"
"226","66f8522292767238ed42ebbd",8,32,0,14,17,"Destruction 2.jpg","pic"
"227","66f8522292767238ed42ebbd",0,0,0,0,0,"Clean 1.jpg","pic"
"228","66f8522292767238ed42ebbd",0,0,0,0,0,"Toilet 4.jpg","pic"
"229","66f8522292767238ed42ebbd",0,0,0,0,0,"Rocks 1.jpg","pic"
"230","66f8522292767238ed42ebbd",0,0,0,0,0,"Rainbow 2.jpg","pic"
"231","66f8522292767238ed42ebbd",0,0,0,0,0,"Heart 3.jpg","pic"
"232","66f8522292767238ed42ebbd",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"233","66f8522292767238ed42ebbd",0,0,0,0,0,"Lake 12.jpg","pic"
"234","66f8522292767238ed42ebbd",0,0,0,0,0,"Fireworks 6.jpg","pic"
"235","66f8522292767238ed42ebbd",0,0,0,0,0,"Beach 1.jpg","pic"
"236","66f8522292767238ed42ebbd",8,0,0,0,0,"Prison 2.jpg","pic"
"237","66f8522292767238ed42ebbd",0,0,0,0,0,"Snow 1.jpg","pic"
"238","66f8522292767238ed42ebbd",0,0,0,7,0,"Flood 1.jpg","pic"
"239","66f8522292767238ed42ebbd",0,0,0,11,6,"Ferret 1.jpg","pic"
"240","66f8522292767238ed42ebbd",0,0,0,6,0,"Fire 10.jpg","pic"
"241","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Destruction 2.jpg","pic"
"242","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Snow 1.jpg","pic"
"243","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Dirt 1.jpg","pic"
"244","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Flood 1.jpg","pic"
"245","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Rainbow 2.jpg","pic"
"246","674f97fef70c3dd15d138c3e",30,0,0,0,0,"Toilet 4.jpg","pic"
"247","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"248","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Rocks 1.jpg","pic"
"249","674f97fef70c3dd15d138c3e",0,0,0,0,3,"Lake 12.jpg","pic"
"250","674f97fef70c3dd15d138c3e",73,75,0,0,0,"Prison 2.jpg","pic"
"251","674f97fef70c3dd15d138c3e",29,0,20,10,0,"Fire 10.jpg","pic"
"252","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Clean 1.jpg","pic"
"253","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Beach 1.jpg","pic"
"254","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Heart 3.jpg","pic"
"255","674f97fef70c3dd15d138c3e",75,66,57,76,34,"Ferret 1.jpg","pic"
"256","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Fireworks 6.jpg","pic"
"257","655386dc470f6217a78fec03",61,49,0,0,5,"Prison 2.jpg","pic"
"258","655386dc470f6217a78fec03",89,81,29,74,29,"Flood 1.jpg","pic"
"259","655386dc470f6217a78fec03",0,14,4,0,0,"Lake 12.jpg","pic"
"260","655386dc470f6217a78fec03",40,0,1,26,0,"Snow 1.jpg","pic"
"261","655386dc470f6217a78fec03",26,0,61,90,2,"Ferret 1.jpg","pic"
"262","655386dc470f6217a78fec03",39,29,0,18,2,"Rainbow 2.jpg","pic"
"263","655386dc470f6217a78fec03",6,21,7,61,17,"Dirt 1.jpg","pic"
"264","655386dc470f6217a78fec03",21,24,13,2,37,"Clean 1.jpg","pic"
"265","655386dc470f6217a78fec03",92,98,62,100,77,"Garbage dump 1.jpg","pic"
"266","655386dc470f6217a78fec03",4,30,0,23,4,"Fireworks 6.jpg","pic"
"267","655386dc470f6217a78fec03",88,45,56,100,74,"Toilet 4.jpg","pic"
"268","655386dc470f6217a78fec03",32,57,0,12,23,"Beach 1.jpg","pic"
"269","655386dc470f6217a78fec03",90,83,15,99,96,"Destruction 2.jpg","pic"
"270","655386dc470f6217a78fec03",1,22,0,0,0,"Rocks 1.jpg","pic"
"271","655386dc470f6217a78fec03",23,52,2,0,0,"Fire 10.jpg","pic"
"272","655386dc470f6217a78fec03",1,26,0,0,0,"Heart 3.jpg","pic"
"273","5d1acc6eb0c5a8001786de55",0,0,0,0,0,"Heart 3.jpg","pic"
"274","5d1acc6eb0c5a8001786de55",0,0,0,0,0,"Rocks 1.jpg","pic"
"275","5d1acc6eb0c5a8001786de55",16,22,19,13,5,"Destruction 2.jpg","pic"
"276","5d1acc6eb0c5a8001786de55",0,0,0,0,0,"Snow 1.jpg","pic"
"277","5d1acc6eb0c5a8001786de55",19,25,0,12,7,"Fireworks 6.jpg","pic"
"278","5d1acc6eb0c5a8001786de55",0,0,0,0,0,"Lake 12.jpg","pic"
"279","5d1acc6eb0c5a8001786de55",0,0,36,57,27,"Ferret 1.jpg","pic"
"280","5d1acc6eb0c5a8001786de55",0,0,0,0,0,"Clean 1.jpg","pic"
"281","5d1acc6eb0c5a8001786de55",0,0,0,17,0,"Garbage dump 1.jpg","pic"
"282","5d1acc6eb0c5a8001786de55",5,0,48,62,24,"Flood 1.jpg","pic"
"283","5d1acc6eb0c5a8001786de55",0,0,46,39,9,"Dirt 1.jpg","pic"
"284","5d1acc6eb0c5a8001786de55",31,13,46,30,12,"Prison 2.jpg","pic"
"285","5d1acc6eb0c5a8001786de55",0,0,0,0,0,"Rainbow 2.jpg","pic"
"286","5d1acc6eb0c5a8001786de55",0,0,0,0,0,"Beach 1.jpg","pic"
"287","5d1acc6eb0c5a8001786de55",11,11,6,0,0,"Toilet 4.jpg","pic"
"288","5d1acc6eb0c5a8001786de55",35,23,47,49,11,"Fire 10.jpg","pic"
"289","672268205351c30413c9837e",0,0,0,0,0,"Fireworks 6.jpg","pic"
"290","672268205351c30413c9837e",0,0,0,0,0,"Lake 12.jpg","pic"
"291","672268205351c30413c9837e",49,86,50,100,92,"Dirt 1.jpg","pic"
"292","672268205351c30413c9837e",100,100,82,99,100,"Destruction 2.jpg","pic"
"293","672268205351c30413c9837e",0,0,0,0,0,"Beach 1.jpg","pic"
"294","672268205351c30413c9837e",81,96,82,100,100,"Prison 2.jpg","pic"
"295","672268205351c30413c9837e",68,84,59,87,100,"Garbage dump 1.jpg","pic"
"296","672268205351c30413c9837e",15,37,1,68,68,"Snow 1.jpg","pic"
"297","672268205351c30413c9837e",0,0,0,0,0,"Clean 1.jpg","pic"
"298","672268205351c30413c9837e",0,0,11,1,9,"Rainbow 2.jpg","pic"
"299","672268205351c30413c9837e",80,88,54,85,93,"Flood 1.jpg","pic"
"300","672268205351c30413c9837e",25,29,21,39,16,"Heart 3.jpg","pic"
"301","672268205351c30413c9837e",0,0,8,8,0,"Ferret 1.jpg","pic"
"302","672268205351c30413c9837e",10,52,38,76,93,"Fire 10.jpg","pic"
"303","672268205351c30413c9837e",0,0,0,0,0,"Rocks 1.jpg","pic"
"304","672268205351c30413c9837e",14,27,11,82,47,"Toilet 4.jpg","pic"
"305","58f90ebc3f4fef000199e2fd",0,0,0,19,0,"Dirt 1.jpg","pic"
"306","58f90ebc3f4fef000199e2fd",21,0,19,42,24,"Fire 10.jpg","pic"
"307","58f90ebc3f4fef000199e2fd",41,54,28,59,34,"Destruction 2.jpg","pic"
"308","58f90ebc3f4fef000199e2fd",0,0,0,0,0,"Clean 1.jpg","pic"
"309","58f90ebc3f4fef000199e2fd",0,0,0,0,0,"Heart 3.jpg","pic"
"310","58f90ebc3f4fef000199e2fd",21,10,0,0,0,"Rocks 1.jpg","pic"
"311","58f90ebc3f4fef000199e2fd",0,0,0,0,0,"Fireworks 6.jpg","pic"
